时间（s）,层号,距人体侧位置（m）,温度（℃）
60.0,2,0.0007666666666666667,20.359578431977226
60.0,2,0.00078,20.293707329236433
60.0,2,0.0007933333333333333,20.22119905571069
60.0,2,0.0008066666666666667,20.14200188113963
60.0,2,0.00082,20.056118431339183
60.0,2,0.0008333333333333333,19.963578260353845
60.0,2,0.0008466666666666667,19.864349106161995
60.0,2,0.00086,19.758435881576926
60.0,2,0.0008733333333333334,19.64587058657764
60.0,2,0.0008866666666666667,19.526632553664665
60.0,2,0.0009,19.400730693456715
60.0,2,0.0009133333333333333,19.26820191332053
60.0,2,0.0009266666666666667,19.1290332616983
60.0,2,0.00094,18.98323778617772
60.0,2,0.0009533333333333334,18.8308595129768
60.0,2,0.0009666666666666667,18.67189044035588
60.0,2,0.00098,18.50634713171923
60.0,2,0.0009933333333333333,18.33428396753134
60.0,2,0.0010066666666666666,18.155694968073607
60.0,2,0.00102,17.970598098125663
60.0,2,0.0010333333333333334,17.779065124267024
60.0,2,0.0010466666666666667,17.58108776748549
60.0,2,0.00106,17.376675749165457
60.0,2,0.0010733333333333333,17.165940746347793
60.0,2,0.0010866666666666668,16.948878993638946
60.0,2,0.0011,16.72544553715131
60.0,3,0.0011,16.72544553715131
60.0,3,0.00111,16.53270789066693
60.0,3,0.0011200000000000001,16.33962952028652
60.0,3,0.0011300000000000001,16.14621641599894
60.0,3,0.00114,15.952472231159522
60.0,3,0.00115,15.75839441158658
60.0,3,0.00116,15.563985738324433
60.0,3,0.00117,15.369249743878859
60.0,3,0.00118,15.174185774411518
60.0,3,0.00119,14.978795842476586
60.0,3,0.0012000000000000001,14.783082943618245
60.0,3,0.0012100000000000001,14.587047101202131
60.0,3,0.0012200000000000002,14.39069007720741
60.0,3,0.00123,14.19401453317094
60.0,3,0.00124,13.997020798563929
60.0,3,0.00125,13.79971049717105
60.0,3,0.00126,13.602086062070432
60.0,3,0.00127,13.404147971607395
60.0,3,0.00128,13.20589774750973
60.0,3,0.0012900000000000001,13.00733765304419
60.0,3,0.0013,12.808468234311128
60.0,3,0.00131,12.60929092588046
60.0,3,0.00132,12.409807858284092
