扫描速率（K/min）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,界面23温度（℃）,外表面温度（℃）,平均固化进度
5.0,42.174999999998676,23.284376448684945,22.358274521764784,18.632353356942186,12.523124736513143,0.38117742911971103
5.0,42.199999999998674,23.281874804571007,22.355825493590427,18.629359076692005,12.520422863922404,0.38157642645215856
5.0,42.22499999999867,23.27937434477526,22.35337622663324,18.626364643954442,12.517721490594361,0.3819754017705452
5.0,42.24999999999867,23.27687506453583,22.35092662081415,18.623370563117433,12.515020617750158,0.3823743647584032
5.0,42.27499999999867,23.27437695922025,22.34847654304379,18.62037733586439,12.512320247235476,0.3827733142791025
5.0,42.29999999999867,23.271880024298977,22.34602604089237,18.617385361309797,12.509620380888087,0.3831722654726366
5.0,42.32499999999867,23.269384255301087,22.34357788357681,18.614392415667723,12.506921020176387,0.3835712147076515
5.0,42.349999999998666,23.266889647760884,22.341132985446077,18.611392116387105,12.504222165565256,0.3839701483553403
5.0,42.374999999998664,23.26439619716521,22.33868911203353,18.608397269130716,12.501523815751396,0.384369066775669
5.0,42.39999999999866,23.26190389891163,22.336255205265775,18.60540620284215,12.498825967476703,0.3847679967063371
5.0,42.42499999999866,23.259412748287314,22.333821843206724,18.602418146339684,12.496128616281096,0.38516692311629314
5.0,42.44999999999866,23.2569227404752,22.33138509843635,18.599432361063315,12.493431757909793,0.38556584125146975
5.0,42.47499999999866,23.254433870587775,22.32894605415788,18.596443418790738,12.490735389516932,0.3859647387870664
5.0,42.49999999999866,23.251946133720782,22.32650526987923,18.59345390049848,12.488039510031891,0.3863636053187257
5.0,42.524999999998656,23.249459525013307,22.324063482164934,18.590464549246484,12.4853441197232,0.38676245672983256
5.0,42.549999999998654,23.246974039699246,22.321621411021926,18.587475960553757,12.482649219427529,0.38716129851332715
5.0,42.57499999999865,23.244489673138542,22.319179132796872,18.584488571528194,12.479954809918613,0.3875601319216886
5.0,42.59999999999865,23.2420064208225,22.316736537657874,18.581502688638405,12.477260891665072,0.38795895435434097
5.0,42.62499999999865,23.239524278353784,22.31429355224905,18.578508450151478,12.474567464441371,0.388357758600462
5.0,42.64999999999865,23.237043241406212,22.31185023188593,18.575517256836374,12.471874526644635,0.3887565528513287
5.0,42.67499999999865,23.234563305672285,22.30941156660776,18.572530282535272,12.469182074917322,0.38915534927195694
5.0,42.699999999998646,23.232084466808026,22.30697464289827,18.56954651340332,12.466490104603784,0.3895541377130199
5.0,42.724999999998644,23.229606720385693,22.304546183805193,18.566565443991426,12.463798610972791,0.38995292723695435
5.0,42.74999999999864,23.22713006186525,22.30212047671991,18.563584566354553,12.461107590603499,0.39035170979825523
5.0,42.77499999999864,23.22465448659313,22.299691322395574,18.56060139758734,12.458417042174972,0.39075047150690057
5.0,42.79999999999864,23.222179989830558,22.29725984023461,18.557617521774173,12.455726966327834,0.3911492140085294
5.0,42.82499999999864,23.219706566805343,22.29482660511458,18.55463385365515,12.453037364855858,0.39154793982166847
