扫描速率（K/min）,潜热（kJ/kg）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,功能层平均温度（℃）,界面23温度（℃）,外表面温度（℃）,固化进度
2.0,611.5637399999999,88.5,22.364307538264406,21.60701098035586,20.220764661338166,17.738494297713732,11.632716865070076,0.5089802346533591
2.0,611.5637399999999,88.75,22.353716942172017,21.595950831398326,20.209868391898972,17.728038645739538,11.623400885227085,0.5107589210827644
2.0,611.5637399999999,89.0,22.343124483448698,21.58488514267233,20.19896532620172,17.717576350005693,11.614080109767524,0.5125343178670893
2.0,611.5637399999999,89.25,22.33252992930685,21.573813872158546,20.188055459323767,17.7071073744354,11.604754351696508,0.5143108220079062
2.0,611.5637399999999,89.5,22.321933045820067,21.562736980429673,20.177138783854716,17.696631686774328,11.595423412792256,0.5160884343072918
2.0,611.5637399999999,89.75,22.311333598476352,21.551653741917715,20.166214516421654,17.68614861546612,11.586087118134762,0.5178619294007692
2.0,611.5637399999999,90.0,22.300731356325112,21.54056410758367,20.15528264520263,17.67565811785571,11.576745263604286,0.5196366311588688
2.0,611.5637399999999,90.25,22.290126083640253,21.52946803477051,20.14434315964138,17.665160158261887,11.567397633161821,0.521412568189942
2.0,611.5637399999999,90.5,22.27951754171455,21.518364004511362,20.13339438086753,17.654653324108992,11.558044030919548,0.5231847330141893
2.0,611.5637399999999,90.75,22.268905490308324,21.507251762275168,20.122436076419703,17.6441373773176,11.548684165676054,0.5249577374131061
2.0,611.5637399999999,91.0,22.258289664439367,21.496131267714123,20.111468246552537,17.633612280171718,11.539317678725315,0.5267319705452526
2.0,611.5637399999999,91.25,22.247669773499158,21.48500272247479,20.100491159367593,17.62307822024912,11.52994424878996,0.5285019564990485
2.0,611.5637399999999,91.5,22.237045521698157,21.473866078371614,20.08950479491492,17.61253515228976,11.520563631788312,0.5302734363967363
2.0,611.5637399999999,91.75,22.22641662688372,21.462721286386888,20.0785091326523,17.601983030303906,11.511175644287915,0.5320464134578347
2.0,611.5637399999999,92.0,22.215782826772525,21.45156694089664,20.067502618962948,17.591420543069535,11.501780127215723,0.5338146617260893
2.0,611.5637399999999,92.25,22.205143871230877,21.440402910788197,20.056485158700408,17.580847565678514,11.492376829291294,0.5355843550144974
2.0,611.5637399999999,92.5,22.194499494900313,21.429229135649663,20.045456727040214,17.570264041040655,11.48296544125992,0.5373554835881627
2.0,611.5637399999999,92.75,22.183849415004833,21.41804557293024,20.03441731558305,17.55966992877953,11.473545687171374,0.53912174406163
2.0,611.5637399999999,93.0,22.173193347100444,21.406852163359087,20.023366894825504,17.549065172894707,11.464117337600381,0.5408897630064735
2.0,611.5637399999999,93.25,22.162531016108602,21.395648847668436,20.01230543410291,17.53844971782851,11.454680202296808,0.5426595451478169
2.0,611.5637399999999,93.5,22.151862160964935,21.384434501152896,20.001231696995944,17.527822513765468,11.445234113946892,0.5444239555486302
2.0,611.5637399999999,93.75,22.141186530578477,21.373209014009863,19.990145609260832,17.51718345628871,11.435778837898049,0.5461900789357813
2.0,611.5637399999999,94.0,22.13050386367213,21.36197231667745,19.979047134210735,17.506532480131042,11.426314099360948,0.5479581720945647
2.0,611.5637399999999,94.25,22.119813887812203,21.350724041430283,19.96793589477372,17.495869241575203,11.416839651554954,0.549720530989906
2.0,611.5637399999999,94.5,22.109116330316077,21.339464111949074,19.956811846201695,17.485193668231645,11.407355259859969,0.5514848141646779
2.0,611.5637399999999,94.75,22.09841092084583,21.328192457012236,19.945674946223406,17.474505693092087,11.397860705392747,0.5532511312206843
2.0,611.5637399999999,95.0,22.08769739485612,21.316907484900533,19.934523429775375,17.463803828557225,11.388355788693861,0.5550118487118193
2.0,611.5637399999999,95.25,22.07697549075193,21.30560898322111,19.923357114093598,17.453087871631247,11.37884020687641,0.5567742755075741
2.0,611.5637399999999,95.5,22.066244923343252,21.294296877439233,19.912175962241722,17.442357749305927,11.369313588973002,0.5585385426530589
2.0,611.5637399999999,95.75,22.05550538285882,21.282971307240512,19.90098017510277,17.43161358840412,11.359775601930256,0.5602969818455099
2.0,611.5637399999999,96.0,22.044756555000884,21.271632189589695,19.889769695828015,17.420855307779277,11.350225984177989,0.5620577227026489
2.0,611.5637399999999,96.25,22.03399813832216,21.260279416033843,19.878544439034556,17.410082802626018,11.340664529753148,0.5638205875913864
2.0,611.5637399999999,96.5,22.0232298497967,21.248911735239474,19.86730302390618,17.39929490025679,11.331091053844363,0.5655768693029172
2.0,611.5637399999999,96.75,22.012451417696692,21.237529044461592,19.85604538757407,17.388491499512757,11.321505292915285,0.567335679115909
2.0,611.5637399999999,97.0,22.001662558210537,21.22613123065659,19.844771446324803,17.377672491456323,11.311906939496312,0.5690962214406122
2.0,611.5637399999999,97.25,21.990862974618032,21.214718039661847,19.833480953724433,17.36683763517013,11.302295716317985,0.5708506081713745
2.0,611.5637399999999,97.5,21.980052369679782,21.203289370721556,19.822173837830064,17.35598683279079,11.292671370654391,0.5726075705294269
2.0,611.5637399999999,97.75,21.96923045119193,21.191844989364,19.810849872719324,17.34511986190024,11.28303367304482,0.5743663953102234
2.0,611.5637399999999,98.0,21.95839693500839,21.180383084915924,19.79950704476563,17.334235025323068,11.273382399153235,0.576118637331216
2.0,611.5637399999999,98.25,21.94755153712426,21.16890352700172,19.788145270047732,17.32333219330653,11.263717195728798,0.5778737981413197
2.0,611.5637399999999,98.5,21.93669394312689,21.157406320119645,19.776764604158572,17.312411363870094,11.254037641562492,0.5796292959022495
2.0,611.5637399999999,98.75,21.92582381111232,21.1458917286216,19.765365391680508,17.301472777851547,11.24434337394801,0.5813799671347265
2.0,611.5637399999999,99.0,21.91494079771557,21.13435963693877,19.753947538904413,17.29051632107373,11.234634124289212,0.5831334913619204
2.0,611.5637399999999,99.25,21.904044578821637,21.122809753961143,19.74251075447809,17.279541715159425,11.224909686429855,0.584887014068536
2.0,611.5637399999999,99.5,21.89313485288514,21.111241480399098,19.731054399438566,17.26854839393115,11.215169862963242,0.5866355687913525
2.0,611.5637399999999,99.75,21.882211331458755,21.09965468597628,19.719578373182355,17.257536230430063,11.20541442317331,0.5883871156391287
2.0,611.5637399999999,100.0,21.87127372684331,21.08804885892216,19.7080821372891,17.246504741993295,11.195643123709335,0.5901383517308914
2.0,611.5637399999999,100.25,21.860321750106237,21.076422957550108,19.696564554953987,17.235452948991536,11.18585570356492,0.5918848469657639
2.0,611.5637399999999,100.5,21.84935510517001,21.0647768304684,19.685025511031636,17.22438070326459,11.176051826376959,0.5936345851280899
2.0,611.5637399999999,100.75,21.83837347540564,21.053110351518463,19.673464910798486,17.213287880943913,11.166231132181554,0.5953826179646992
2.0,611.5637399999999,101.0,21.827376529898437,21.04142340215035,19.661882665012207,17.202174364843334,11.15639330032757,0.5971273510761408
2.0,611.5637399999999,101.25,21.816363938323423,21.029715833892773,19.65027864851833,17.19104000961358,11.146538053620485,0.5988753509481742
2.0,611.5637399999999,101.5,21.805335379789085,21.017987204417956,19.63865240097078,17.179884394931257,11.136665146617078,0.6006207707709244
2.0,611.5637399999999,101.75,21.794290544492906,21.00623705480124,19.627003446784396,17.168707084736297,11.12677433139823,0.602363491844792
2.0,611.5637399999999,102.0,21.78322912713968,20.99446522308098,19.615331650228796,17.1575079213767,11.116865337553762,0.6041096165394625
2.0,611.5637399999999,102.25,21.77215082082112,20.982670794786607,19.603636015288547,17.146286042799264,11.10693789266701,0.6058521552885391
2.0,611.5637399999999,102.5,21.76105531614386,20.970853024580467,19.591915748344338,17.13504074328316,11.0969916788882,0.607592982512331
2.0,611.5637399999999,102.75,21.74994228962891,20.95901172606425,19.58017069448187,17.12377183985905,11.087026311435991,0.6093374760666204
2.0,611.5637399999999,103.0,21.738811396019017,20.9471456869493,19.568399523204018,17.11247818782647,11.077041397092572,0.611076163186052
2.0,611.5637399999999,103.25,21.727662273463736,20.93525435930743,19.5566016740474,17.101159261175,11.067036491785586,0.6128155737857378
2.0,611.5637399999999,103.5,21.716494535724674,20.923337593909018,19.544777037117594,17.089814906732038,11.057011106117935,0.6145584891515364
2.0,611.5637399999999,103.75,21.705307773490755,20.911396959858244,19.532927455753605,17.07844658230774,11.046964796185591,0.6162928160395785
2.0,611.5637399999999,104.0,21.694101579820646,20.89943228146597,19.52105275468827,17.06705411501336,11.036897326216483,0.6180308015433709
2.0,611.5637399999999,104.25,21.682875596313963,20.887443140512023,19.509152494188648,17.055637104136526,11.026808598872304,0.6197714114808769
2.0,611.5637399999999,104.5,21.67162951689711,20.875426629199588,19.497223399830354,17.04419281583352,11.016698486723044,0.6215035147251793
2.0,611.5637399999999,104.75,21.66036304978898,20.863382496996582,19.48526527060954,17.032721002665024,11.006566604261268,0.6232398147868666
2.0,611.5637399999999,105.0,21.649075852677292,20.851311006334427,19.47327847087718,17.0212219014008,10.996412415236415,0.6249749526066204
2.0,611.5637399999999,105.25,21.637767531308793,20.839212701404563,19.46126367344636,17.00969601319274,10.98623546731268,0.6267060103155314
2.0,611.5637399999999,105.5,21.626437684247787,20.82708736324262,19.44922066854818,16.998143123707543,10.97603545937349,0.6284411112747538
2.0,611.5637399999999,105.75,21.615085937992163,20.814934545323148,19.437148991647383,16.98656280450952,10.965812171771598,0.6301724541305906
2.0,611.5637399999999,106.0,21.603711949096482,20.80275384144459,19.42504822881947,16.97495466575661,10.955565380225275,0.6319018237703742
2.0,611.5637399999999,106.25,21.592315389267608,20.790545013189274,19.41291815936232,16.96331847639275,10.94529483631429,0.6336353602147959
2.0,611.5637399999999,106.5,21.58089593484558,20.77830612200094,19.400756616764077,16.9516524109254,10.935000274430678,0.6353624655412043
2.0,611.5637399999999,106.75,21.569453257079676,20.766036312896055,19.388562699032455,16.93995565586014,10.924681286995726,0.6370904751254759
2.0,611.5637399999999,107.0,21.55798698932289,20.75373548310804,19.37633636024208,16.928228102956663,10.914337335512254,0.638821382845422
2.0,611.5637399999999,107.25,21.546496718588884,20.74140475952311,19.36407895064131,16.916470797825458,10.903967907636487,0.6405441213465539
2.0,611.5637399999999,107.5,21.534982017096137,20.729043885766064,19.35179021367046,16.904683490165606,10.893572673251033,0.642271237845241
2.0,611.5637399999999,107.75,21.523442488927465,20.716652502636634,19.339469784481093,16.892865831812237,10.883151422836608,0.6439977348748803
2.0,611.5637399999999,108.0,21.511877777582157,20.704230156037646,19.327117193269125,16.881017386888757,10.872703951115463,0.6457189996127245
2.0,611.5637399999999,108.25,21.50028754882141,20.691776566560296,19.314732173480277,16.869137885171305,10.862230026529003,0.647444757648209
2.0,611.5637399999999,108.5,21.488671476430248,20.679290737502676,19.302313635518082,16.857226384442292,10.85172939724477,0.6491662902185571
2.0,611.5637399999999,108.75,21.47702923401795,20.66677185937034,19.289860715108833,16.845282116772648,10.841201745329533,0.6508863001695033
2.0,611.5637399999999,109.0,21.46536047914499,20.654219616943433,19.27737311687071,16.83330477755071,10.83064667169871,0.6526110722068765
2.0,611.5637399999999,109.25,21.453664844162734,20.64163352187775,19.264850341285413,16.821293899204225,10.820063759591791,0.6543265569938491
2.0,611.5637399999999,109.5,21.441941944057653,20.62901323732188,19.25229206331359,16.80924915479963,10.809452600481574,0.6560458282601853
2.0,611.5637399999999,109.75,21.430191384808793,20.61635839721727,19.23969792226597,16.797170189201275,10.798812799287726,0.6577654601661337
2.0,611.5637399999999,110.0,21.418412769393782,20.6036685764012,19.227067489193708,16.78505659115641,10.788143977763811,0.6594791989121684
2.0,611.5637399999999,110.25,21.406605701379505,20.590943435459955,19.214400434275777,16.772908029623586,10.777445765872677,0.6611978760695304
2.0,611.5637399999999,110.5,21.394769785554466,20.578183327151226,19.20169722163511,16.76072482431091,10.76671780785855,0.662911041095374
2.0,611.5637399999999,110.75,21.382904632548573,20.565388252181805,19.18895789976167,16.748506966728264,10.755959822409082,0.664624117922014
2.0,611.5637399999999,111.0,21.37100987474549,20.552557875939893,19.176182131888098,16.73625413453918,10.745171604150414,0.6663420128042258
2.0,611.5637399999999,111.25,21.35908517266299,20.539690765345405,19.163368322811714,16.72396497397658,10.734352954854048,0.6680492722717346
2.0,611.5637399999999,111.5,21.3471302006623,20.52678655013652,19.150516118008486,16.711639128271194,10.723503566598184,0.669761615285242
2.0,611.5637399999999,111.75,21.335144616434885,20.513845824007692,19.13762626389033,16.699277148432127,10.712623061704948,0.6714723990154451
2.0,611.5637399999999,112.0,21.32312806014173,20.5008695435567,19.124699907098044,16.686879929355236,10.701711155126485,0.673179178813218
2.0,611.5637399999999,112.25,21.311080189279746,20.487857380792644,19.111736701940913,16.67444716128456,10.690767737849544,0.6748907920269626
2.0,611.5637399999999,112.5,21.299000710098,20.474807485618303,19.098734562711478,16.66197710318995,10.679792756857575,0.6765960129641942
2.0,611.5637399999999,112.75,21.286889361436433,20.46171886626224,19.085692419707964,16.649468818307707,10.668785991775533,0.6783018398896704
2.0,611.5637399999999,113.0,21.27474586108659,20.448591369744662,19.07261016904988,16.636922158926765,10.657747047393604,0.6800101197778289
2.0,611.5637399999999,113.25,21.262569882051505,20.43542575273859,19.05948874375727,16.62433783296156,10.646675509838197,0.6817106093552017
2.0,611.5637399999999,113.5,21.250361074681933,20.422221645199823,19.046327759681006,16.61171548993886,10.635571089825051,0.6834161910271574
2.0,611.5637399999999,113.75,21.238119104676855,20.40897812899304,19.03312620935132,16.59905426165273,10.624433570526433,0.6851176771474554
2.0,611.5637399999999,114.0,21.22584365671908,20.395694415126215,19.019883245181372,16.586353399793044,10.6132626781234,0.6868177788161333
2.0,611.5637399999999,114.25,21.213534410881678,20.382370316270745,19.00659871673113,16.573612721525578,10.60205805754317,0.6885218793025697
2.0,611.5637399999999,114.5,21.20119102830654,20.369007909764427,18.993275078787196,16.56083417538164,10.59081935829025,0.6902167924735808
2.0,611.5637399999999,114.75,21.188813170135433,20.355606839591154,18.979911938868007,16.548017427475834,10.579546457563596,0.6919166954488003
2.0,611.5637399999999,115.0,21.17640055089172,20.342165838985355,18.966507873181126,16.53516128538392,10.568239362397076,0.6936144320127261
2.0,611.5637399999999,115.25,21.163952935089362,20.328683425439994,18.953061229394255,16.52226435304719,10.556897958174458,0.695308730333746
2.0,611.5637399999999,115.5,21.151470084894118,20.315159165290982,18.93957157996453,16.509326220424885,10.545521931168189,0.697008410604169
2.0,611.5637399999999,115.75,21.138951720087015,20.301594354767452,18.92604048676815,16.49634810597237,10.5341108838735,0.6986978066276602
2.0,611.5637399999999,116.0,21.126397527996247,20.28798860621743,18.9124675353451,16.483329646677255,10.52266456207895,0.7003923210224412
2.0,611.5637399999999,116.25,21.113807211982408,20.274341794440005,18.898852627109097,16.470270723632357,10.511182815186164,0.7020845261037625
2.0,611.5637399999999,116.5,21.10118050324943,20.260653818686663,18.885195690729777,16.45717124208206,10.499665501128327,0.7037737984640932
2.0,611.5637399999999,116.75,21.088517151652507,20.24692427094958,18.87149629868517,16.444030819563203,10.488112484854323,0.7054682854743964
2.0,611.5637399999999,117.0,21.07581691979541,20.2331545532802,18.857756121325398,16.43085077820204,10.476523625330737,0.7071526555688703
2.0,611.5637399999999,117.25,21.06307958278862,20.21934431609353,18.843974774140605,16.417630797305662,10.464898901527834,0.7088418166947525
2.0,611.5637399999999,117.5,21.050304953694404,20.20549239338622,18.830150943105764,16.404369786768925,10.45323835372923,0.710529284001674
2.0,611.5637399999999,117.75,21.03749287534012,20.191597358347792,18.816283030597567,16.39106640969442,10.441541895659595,0.7122132308396317
2.0,611.5637399999999,118.0,21.02464317675426,20.177658872057414,18.802370712039995,16.377720351423203,10.42980924877951,0.713901757708804
2.0,611.5637399999999,118.25,21.01175563958131,20.16367848283126,18.788415838508385,16.364333074163724,10.418040059600424,0.7155811591832636
2.0,611.5637399999999,118.5,20.998830012411663,20.14965579085437,18.7744179695223,16.350904208799562,10.40623413924526,0.7172656976078188
2.0,611.5637399999999,118.75,20.985866063657937,20.135589264547654,18.760375368656966,16.337432316565575,10.394391398042842,0.718946149903343
2.0,611.5637399999999,119.0,20.97286358474621,20.121477740248434,18.746286749431675,16.32391630141919,10.382511615075135,0.7206260996416352
2.0,611.5637399999999,119.25,20.959822345934995,20.107322374262697,18.732153520651096,16.31035725090447,10.370594411866477,0.722306564159061
2.0,611.5637399999999,119.5,20.946742077593694,20.09312600521152,18.717979007653785,16.296757841405203,10.358639508792704,0.7239823913168913
2.0,611.5637399999999,119.75,20.933622523948692,20.078888271269406,18.70376277907105,16.283117741859726,10.346646996559318,0.7256631136909997
2.0,611.5637399999999,120.0,20.920463518829248,20.064608579896007,18.689504165589568,16.269436402311136,10.33461712648005,0.7273361133244546
2.0,611.5637399999999,120.25,20.90726497342177,20.05028650029156,18.675202698887205,16.255713428420904,10.322550055181917,0.729012045952953
2.0,611.5637399999999,120.5,20.894026823615047,20.03592086242108,18.660857056690972,16.241947732591225,10.31044582024722,0.7306861434740111
2.0,611.5637399999999,120.75,20.880748995150153,20.02151038222684,18.646465799913184,16.228138118120977,10.298304304318904,0.7323578020117234
2.0,611.5637399999999,121.0,20.867431373563495,20.007055836692462,18.632029893135886,16.21428532683254,10.286125221038123,0.7340312912458578
2.0,611.5637399999999,121.25,20.854073791043987,19.99256062266539,18.617553315185926,16.200392570865937,10.27390833166782,0.7356992345711271
2.0,611.5637399999999,121.5,20.840676077083874,19.97802440044743,18.603035645171232,16.186459549341944,10.261653782014282,0.7373718770962472
2.0,611.5637399999999,121.75,20.827238146507728,19.963446744088785,18.58847639534918,16.17248587673985,10.249361906392728,0.7390377788087927
2.0,611.5637399999999,122.0,20.813759994115788,19.94882726837633,18.573875137070075,16.158471208879643,10.237032951181588,0.740705992986052
2.0,611.5637399999999,122.25,20.800241642315815,19.934166774304977,18.5592328260584,16.14441632244124,10.224667056586217,0.7423723676975341
2.0,611.5637399999999,122.5,20.78668311410745,19.919466154832985,18.544550507394742,16.130322085449333,10.21226438016918,0.7440364268590322
2.0,611.5637399999999,122.75,20.77308444685019,19.90472530262897,18.529828052522916,16.1161884258156,10.199825179072215,0.7457037180503002
2.0,611.5637399999999,123.0,20.759445711195387,19.88994596873285,18.515067505020934,16.102017022874925,10.187349736470114,0.7473635316502096
2.0,611.5637399999999,123.25,20.74576700962036,19.875127856124102,18.50026849594429,16.08780763246013,10.174838436506995,0.7490276398236897
2.0,611.5637399999999,123.5,20.732048490761958,19.86026829907642,18.485427920929922,16.07355777633917,10.162291667937088,0.750687522556996
2.0,611.5637399999999,123.75,20.718290320969984,19.845365687789904,18.47054395377795,16.0592659645719,10.149709499900778,0.7523475965734169
2.0,611.5637399999999,124.0,20.70449260154305,19.830420954068558,18.455617733719944,16.044933099261257,10.137091667564242,0.7540061679061194
2.0,611.5637399999999,124.25,20.69065533379719,19.815435070646483,18.440650410639154,16.03056012069867,10.12443790700246,0.755663097075797
2.0,611.5637399999999,124.5,20.676778471764823,19.800408787587088,18.425642858096698,16.0161477557478,10.111748146751994,0.7573209991522996
2.0,611.5637399999999,124.75,20.662861984287282,19.785344463298415,18.410597816131997,16.0016982459135,10.099022494559453,0.7589745706600218
2.0,611.5637399999999,125.0,20.64890589138045,19.770241825575567,18.39551492531744,15.987211359436671,10.086261310241841,0.7606322728506311
2.0,611.5637399999999,125.25,20.634910296750327,19.75509960110786,18.380392687469495,15.97268592020622,10.073465027663564,0.7622825846901479
2.0,611.5637399999999,125.5,20.62087535815096,19.739917430889335,18.36523069775201,15.958121614064098,10.060633890899968,0.7639367233647628
2.0,611.5637399999999,125.75,20.6068012227177,19.724698650385918,18.350032855853613,15.943521612368663,10.047767998170407,0.7655861287978243
2.0,611.5637399999999,126.0,20.592688017387687,19.709444078789055,18.33480006255791,15.928886724573035,10.034867687121436,0.7672368103595676
2.0,611.5637399999999,126.25,20.578535922349456,19.694153591189654,18.31953213014854,15.914216869360784,10.021933530902785,0.7688866682163977
2.0,611.5637399999999,126.5,20.564345194741826,19.67882710674382,18.304228939290713,15.899512008139999,10.008966075503809,0.7705335856265019
2.0,611.5637399999999,126.75,20.550116129826428,19.66346452685261,18.288890356105647,15.88477208816513,9.995965756557347,0.7721830322054961
2.0,611.5637399999999,127.0,20.535849024888684,19.648066740358107,18.273517402250274,15.86999798853271,9.982932916156653,0.7738265361578988
2.0,611.5637399999999,127.25,20.521544165710587,19.63263351998218,18.25810978145968,15.855189537958886,9.969867898996688,0.7754737228710761
2.0,611.5637399999999,127.5,20.507201836594824,19.617163921976353,18.242666373877608,15.840345886253976,9.956771019475438,0.777115673683903
2.0,611.5637399999999,127.75,20.492822310869627,19.601657553897724,18.22718672078693,15.825466698293512,9.94364244220442,0.7787596861694698
2.0,611.5637399999999,128.0,20.478405821635807,19.586115062718815,18.21167157612947,15.810552615811384,9.930482205145138,0.7804003089334622
2.0,611.5637399999999,128.25,20.463952555490383,19.570536602197038,18.19612110078296,15.7956038138431,9.91729036191669,0.7820415582302231
2.0,611.5637399999999,128.5,20.44946267754593,19.554923879102223,18.18053726945222,15.780621927843203,9.904067025283942,0.783680800123829
2.0,611.5637399999999,128.75,20.434936355891658,19.539278161977073,18.16492151578457,15.765608182821842,9.890812465665963,0.7853192323201019
2.0,611.5637399999999,129.0,20.420373799119464,19.52359932238638,18.149273634658602,15.750562488294458,9.877527135608888,0.7869578481655165
2.0,611.5637399999999,129.25,20.405775274849013,19.50788728144961,18.133593497576133,15.735484800272179,9.86421149731973,0.7885932390201487
2.0,611.5637399999999,129.5,20.39114108286227,19.492142020080248,18.117881052461865,15.72037513297705,9.850865922894664,0.7902305472498999
2.0,611.5637399999999,129.75,20.376471523319903,19.47636431523289,18.102137179903426,15.705234252005404,9.83749070976085,0.7918631939894808
2.0,611.5637399999999,130.0,20.361766885327164,19.460553987978194,18.086361631037718,15.690062023333649,9.824086162295774,0.7934991062879154
2.0,611.5637399999999,130.25,20.347027455674947,19.44471375050375,18.070557546007368,15.67486103639275,9.810652584285306,0.795129165725856
2.0,611.5637399999999,130.5,20.33225352757286,19.42884349492557,18.054724720646718,15.659631229166855,9.797190454415226,0.7967620933962104
2.0,611.5637399999999,130.75,20.317445441152937,19.412942501599208,18.03886226323616,15.644371959657068,9.783700333724257,0.7983916049881835
2.0,611.5637399999999,131.0,20.302603572939635,19.39701037619762,18.02296968301398,15.62908289133981,9.770182631491057,0.8000215803631681
2.0,611.5637399999999,131.25,20.287728285972896,19.381046912179876,18.00704671395265,15.61376386407312,9.756637592289056,0.8016496876535919
2.0,611.5637399999999,131.5,20.272819901966237,19.36505191095319,17.99109310046898,15.598414722541005,9.743065358629389,0.8032771291381553
2.0,611.5637399999999,131.75,20.257878697639566,19.34902611257964,17.975109685923883,15.583036192140419,9.729466015603226,0.8049034731280282
2.0,611.5637399999999,132.0,20.242904913284725,19.33297029412678,17.959097340985505,15.567629031541106,9.715839688222475,0.8065285426946392
2.0,611.5637399999999,132.25,20.227898779186116,19.316884926969017,17.9430565705152,15.55219370954973,9.702186600857905,0.8081534757609553
2.0,611.5637399999999,132.5,20.212860539865744,19.300770930661656,17.926988403645876,15.53673111640519,9.688507046720574,0.8097760124366684
2.0,611.5637399999999,132.75,20.197790462328797,19.28462796127765,17.91089238247261,15.521240953185227,9.67480138362452,0.81139978537195
2.0,611.5637399999999,133.0,20.18268883800116,19.268454924052413,17.89476718927957,15.505722211335943,9.661069932842993,0.8130197071070967
2.0,611.5637399999999,133.25,20.16755595701093,19.25225199327401,17.87861301316046,15.490175075454044,9.647312845207251,0.8146414486656732
2.0,611.5637399999999,133.5,20.152392070861502,19.23602107614699,17.862432059374655,15.474601363854411,9.633530191170612,0.8162591484347954
2.0,611.5637399999999,133.75,20.13719740046743,19.219762059503758,17.84622413386053,15.459000993500725,9.619722194040182,0.8178795297535624
2.0,611.5637399999999,134.0,20.121972183702763,19.20347346737334,17.829987467608934,15.443372592510714,9.605889149584804,0.8194948502308258
2.0,611.5637399999999,134.25,20.106716671948167,19.187155112799633,17.81372183250427,15.427715998850854,9.592031180310475,0.8211128221256069
2.0,611.5637399999999,134.5,20.09143108167588,19.170808027188038,17.797428419636475,15.412032198556508,9.578148273195717,0.8227262538348802
2.0,611.5637399999999,134.75,20.076115585358608,19.154432158820633,17.781107129539812,15.39632115748573,9.564240478588287,0.8243419600542778
2.0,611.5637399999999,135.0,20.060770344453775,19.13802828937519,17.764758847490977,15.380583623060419,9.550307908234206,0.825953731492377
2.0,611.5637399999999,135.25,20.04539552470115,19.12159645936303,17.74838357869185,15.364819645292705,9.536350729818361,0.8275669955322814
2.0,611.5637399999999,135.5,20.029991305125744,19.10513661174472,17.73198122207979,15.349029181186843,9.52236913720737,0.8291773467451982
2.0,611.5637399999999,135.75,20.014557874001625,19.08864864812661,17.71555163318765,15.333212148623794,9.50836329225364,0.830788073750877
2.0,611.5637399999999,136.0,19.99909541589002,19.072131903811243,17.699094008320095,15.317367931410084,9.49433330881351,0.832396944459046
2.0,611.5637399999999,136.25,19.983604099487863,19.05558584041781,17.68260770514093,15.301496029506858,9.480279209005408,0.8340052073566889
2.0,611.5637399999999,136.5,19.96808406055636,19.039010194727613,17.66609240897369,15.285596199359189,9.46620091428515,0.8356122321901924
2.0,611.5637399999999,136.75,19.95253539215247,19.02240470473521,17.649547806004122,15.269668195597687,9.452098292192835,0.8372181793641386
2.0,611.5637399999999,137.0,19.936958148636517,19.00576950658014,17.632974050045718,15.253712144375386,9.437971190441909,0.8388233591037589
2.0,611.5637399999999,137.25,19.92135235516517,18.989104805406715,17.61637136978662,15.23772823481874,9.423819479520725,0.8404269461561601
2.0,611.5637399999999,137.5,19.905718022723317,18.972409975296905,17.599739016648687,15.221715871603488,9.409643076441032,0.8420305679288536
2.0,611.5637399999999,137.75,19.890055158172554,18.955683916355685,17.583075700786118,15.205674009562086,9.39544186858662,0.8436316575065747
2.0,611.5637399999999,138.0,19.874363750483536,18.938926282168797,17.56638103194391,15.189602309713393,9.381215625766119,0.8452332722699899
2.0,611.5637399999999,138.25,19.858643747841363,18.922136486253958,17.549654334506403,15.173500205527757,9.36696404475096,0.8468320361398147
2.0,611.5637399999999,138.5,19.842895056020254,18.90531414509758,17.532895175951097,15.157367317981413,9.35268679105876,0.8484316587837171
2.0,611.5637399999999,138.75,19.827117544491916,18.88845850493285,17.516102689585217,15.141202916432363,9.33838351183448,0.8500280815985316
2.0,611.5637399999999,139.0,19.81131105169408,18.871569151369968,17.499276415243184,15.12500658600139,9.32405382175034,0.8516256526377465
2.0,611.5637399999999,139.25,19.79547538478163,18.854645177193895,17.482415313841916,15.1087774455305,9.309697311521028,0.8532197195702241
2.0,611.5637399999999,139.5,19.77961032114017,18.83768638214903,17.465519186394467,15.092515275932378,9.29531353406486,0.8548151744826252
2.0,611.5637399999999,139.75,19.76371560709463,18.82069263536465,17.448587908575018,15.0762199227202,9.280902042910263,0.8564068497342957
2.0,611.5637399999999,140.0,19.74779096823826,18.80366354641765,17.431621048603482,15.059890986105827,9.266462440476547,0.8580005139967425
2.0,611.5637399999999,140.25,19.731836123639273,18.786597894597065,17.41461720425412,15.043527283352365,9.251994352189097,0.8595895514772579
2.0,611.5637399999999,140.5,19.715850785190124,18.769495217951526,17.397575882547347,15.027128343441213,9.237497337614297,0.8611812709797916
2.0,611.5637399999999,140.75,19.69983464015364,18.752352935756132,17.380494098732715,15.010691700436142,9.222970893642026,0.8627676478920164
2.0,611.5637399999999,141.0,19.683787338506075,18.735170492803892,17.363371288156614,14.994216787523024,9.208414339608154,0.8643569123808748
2.0,611.5637399999999,141.25,19.667708461846075,18.71794506107381,17.346204200007122,14.977700897100155,9.193826873065142,0.8659408799735273
2.0,611.5637399999999,141.5,19.6515975178484,18.700676228586012,17.328992462699006,14.961143585016682,9.179207531553002,0.8675272559797069
2.0,611.5637399999999,141.75,19.635453927217224,18.6833634239999,17.311735493224447,14.944544255221343,9.164555296111507,0.8691090608775556
