温度（℃）,放热倍率,v=2有效比热（kJ/(kg·K)）,v=5有效比热（kJ/(kg·K)）,v=10有效比热（kJ/(kg·K)）,参考速率（K/min）,参考倍率
25.006,1.760223388671875,18.147967974943274,8.69918718997731,5.5495935949886555,,
25.038,1.760223388671875,17.333646277026823,8.373458510810728,5.386729255405364,,
25.074,1.760223388671875,16.54262024142832,8.057048096571329,5.228524048285664,,
25.107,1.760223388671875,15.773727485336464,7.749490994134586,5.074745497067292,,
25.142,1.760223388671875,15.027043900735618,7.450817560294247,4.925408780147123,,
25.175,1.760223388671875,14.302508774038301,7.1610035096153215,4.780501754807661,,
25.209,1.760223388671875,13.59911150640192,6.879644602560768,4.639822301280384,,
25.242,1.760223388671875,12.917349808049325,6.606939923219729,4.503469961609865,,
25.277,1.760223388671875,12.256741147154536,6.342696458861814,4.371348229430907,,
25.309,1.760223388671875,11.616681564716602,6.08667262588664,4.24333631294332,,
25.344,1.760223388671875,10.997262131116738,5.838904852446695,4.119452426223347,,
25.377,1.760223388671875,10.397878887353986,5.599151554941595,3.999575777470797,,
25.411,1.760223388671875,9.818049301602372,5.367219720640948,3.8836098603204743,,
25.445,1.760223388671875,9.257758195465001,5.143103278186,3.7715516390930004,,
25.479,1.760223388671875,8.716477501925302,4.92659100077012,3.6632955003850602,,
25.512,1.760223388671875,8.194192042586383,4.717676817034553,3.5588384085172766,,
25.547,1.760223388671875,7.6904192856222515,4.5161677142489,3.45808385712445,,
25.579,1.760223388671875,7.2045552720319765,4.321822108812791,3.3609110544063956,,
25.614,1.760223388671875,6.736691072196754,4.134676428878701,3.267338214439351,,
25.647,1.760223388671875,6.286750794132253,3.954700317652901,3.1773501588264503,,
25.68,1.760223388671875,5.853708660598998,3.7814834642395994,3.0907417321197994,,
25.714,1.760223388671875,5.437579849993863,3.615031939997545,3.0075159699987726,,
25.749,1.760223388671875,5.037836295300245,3.455134518120098,2.9275672590600488,,
25.782,1.760223388671875,4.654960528344138,3.3019842113376554,2.8509921056688277,,
25.817,1.760223388671875,4.2879571286798175,3.1551828514719267,2.7775914257359635,,
25.849,1.760223388671875,3.936222137306336,3.014488854922534,2.707244427461267,,
25.883,1.760223388671875,3.599831446208036,2.8799325784832144,2.639966289241607,,
25.917,1.760223388671875,3.2782266315745776,2.751290652629831,2.5756453263149153,,
25.95,1.760223388671875,2.971392515009099,2.6285570060036396,2.5142785030018198,,
25.986,1.760223388671875,2.678861743082466,2.5115446972329862,2.455772348616493,,
26.018,1.760223388671875,2.4,2.4,2.4,,
14.05,1.78643798828125,2.4,2.4,2.4,,
14.084,1.78643798828125,2.675456557533957,2.510182623013583,2.4550913115067914,,
14.118,1.78643798828125,2.9637754685835396,2.6255101874334157,2.512755093716708,,
14.152,1.78643798828125,3.2660285959417124,2.746411438376685,2.5732057191883424,,
14.187,1.78643798828125,3.5822313440537057,2.8728925376214822,2.636446268810741,,
14.221,1.78643798828125,3.9139606982185224,3.005584279287409,2.7027921396437042,,
14.254,1.78643798828125,4.261216658436166,3.1444866633744666,2.7722433316872332,,
14.288,1.78643798828125,4.62456596499356,3.289826385997424,2.844913192998712,,
14.322,1.78643798828125,5.005065076238456,3.4420260304953825,2.9210130152476914,,
14.356,1.78643798828125,5.403249923567337,3.6012999694269343,3.0006499847134673,,
14.39,1.78643798828125,5.820192369773171,3.768076947909268,3.0840384739546343,,
14.425,1.78643798828125,6.255907819301175,3.94236312772047,3.1711815638602348,,
14.46,1.78643798828125,6.71091679910262,4.124366719641048,3.262183359820524,,
14.493,1.78643798828125,7.186796294476515,4.314718517790606,3.357359258895303,,
14.527,1.78643798828125,7.6835925187585215,4.513437007503409,3.4567185037517043,,
14.562,1.78643798828125,8.202377334741602,4.72095093389664,3.5604754669483203,,
14.595,1.78643798828125,8.744176391883077,4.937670556753231,3.668835278376615,,
14.631,1.78643798828125,9.308530781012543,5.1634123124050175,3.7817061562025085,,
14.665,1.78643798828125,9.897507205489863,5.399002882195944,3.8995014410979723,,
14.698,1.78643798828125,10.51058513836376,5.644234055345504,4.022117027672752,,
14.733,1.78643798828125,11.149418587159342,5.899767434863737,4.149883717431869,,
14.767,1.78643798828125,11.813961338540956,6.165584535416382,4.282792267708191,,
14.801,1.78643798828125,12.505300659746789,6.442120263898715,4.421060131949358,,
14.835,1.78643798828125,13.223972482173329,6.729588992869331,4.564794496434666,,
14.87,1.78643798828125,13.969992210265787,7.027996884106315,4.713998442053157,,
14.904,1.78643798828125,14.744400897926699,7.33776035917068,4.868880179585339,,
14.939,1.78643798828125,15.547765285442988,7.659106114177195,5.029553057088598,,
14.973,1.78643798828125,16.380590495320693,7.992236198128278,5.1961180990641385,,
15.005,1.78643798828125,17.242861123114604,8.337144449245843,5.3685722246229215,,
15.04,1.78643798828125,18.135190122447298,8.69407604897892,5.54703802448946,,
15.075,1.78643798828125,19.05806721137959,9.063226884551838,5.731613442275918,,
15.11,1.78643798828125,20.011492389911506,9.444596955964602,5.922298477982301,,
15.144,1.78643798828125,20.99545025359781,9.838180101439123,6.119090050719562,,
15.178,1.78643798828125,22.010492138280195,10.24419685531208,6.32209842765604,,
15.211,1.78643798828125,23.05606670811699,10.662426683246796,6.531213341623397,,
15.246,1.78643798828125,24.1327561078403,11.093102443136122,6.74655122156806,,
15.281,1.78643798828125,25.23999359716323,11.535997438865293,6.9679987194326465,,
15.314,1.78643798828125,26.37774836719533,11.991099346878134,7.195549673439066,,
15.35,1.78643798828125,27.545561508766216,12.458224603506487,7.429112301753243,,
15.383,1.78643798828125,28.74334059520456,12.937336238081825,7.6686681190409125,,
15.417,1.78643798828125,29.970611312894768,13.42824452515791,7.914122262578955,,
15.45,1.78643798828125,31.226270990153427,13.930508396061374,8.165254198030686,,
15.485,1.78643798828125,32.510365840316204,14.444146336126481,8.42207316806324,,
15.52,1.78643798828125,33.82125726030319,14.968502904121278,8.68425145206064,,
15.553,1.78643798828125,35.158914441223956,15.503565776489584,8.951782888244791,,
15.588,1.78643798828125,36.52179120666994,16.048716482667977,9.224358241333988,,
15.621,1.78643798828125,37.90929000746375,16.6037160029855,9.501858001492751,,
15.657,1.78643798828125,39.32041600303854,17.168166401215416,9.784083200607707,,
15.691,1.78643798828125,40.752948445582255,17.741179378232903,10.070589689116451,,
15.724,1.78643798828125,42.206366808143656,18.322546723257464,10.361273361628731,,
15.758,1.78643798828125,43.6790941054237,18.911637642169477,10.65581882108474,,
15.793,1.78643798828125,45.16898661183647,19.50759464473459,10.953797322367295,,
15.828,1.78643798828125,46.67549299154026,20.110197196616102,11.255098598308052,,
15.86,1.78643798828125,48.19642330561346,20.718569322245383,11.559284661122692,,
15.894,1.78643798828125,49.72971085069626,21.331884340278503,11.865942170139252,,
15.928,1.78643798828125,51.27425295510521,21.949701182042084,12.174850591021043,,
15.96,1.78643798828125,52.82787508436397,22.571150033745585,12.485575016872794,,
15.996,1.78643798828125,54.38799000816142,23.195196003264567,12.797598001632284,,
16.029,1.78643798828125,55.95395396398452,23.821581585593805,13.110790792796903,,
16.064,1.78643798828125,57.522628385680505,24.4490513542722,13.424525677136101,,
16.097,1.78643798828125,59.092343861279005,25.0769375445116,13.738468772255802,,
16.131,1.78643798828125,60.661538809926235,25.704615523970496,14.052307761985249,,
16.166,1.78643798828125,62.22699764324331,26.330799057297323,14.365399528648663,,
16.199,1.78643798828125,63.78813821649805,26.95525528659922,14.67762764329961,,
16.234,1.78643798828125,65.34180655909246,27.576722623636986,14.988361311818494,,
16.266,1.78643798828125,66.886317854611,28.194527141844397,15.2972635709222,,
16.3,1.78643798828125,68.4196053996938,28.807842159877513,15.603921079938758,,
16.334,1.78643798828125,69.93949465986445,29.415797863945777,15.90789893197289,,
16.369,1.78643798828125,71.44439324537879,30.017757298151512,16.208878649075757,,
16.401,1.78643798828125,72.93263174426644,30.613052697706575,16.50652634885329,,
16.434,1.78643798828125,74.40159211732589,31.20063684693035,16.800318423465175,,
16.47,1.78643798828125,75.85023331065459,31.78009332426183,17.090046662130916,,
16.502,1.78643798828125,77.27630376755008,32.35052150702003,17.375260753510013,,
16.536,1.78643798828125,78.67882405189066,32.91152962075626,17.65576481037813,,
16.569,1.78643798828125,80.05614015615129,33.46245606246051,17.931228031230255,,
16.603,1.78643798828125,81.4066750950329,34.00267003801316,18.201335019006578,,
16.638,1.78643798828125,82.72935700574253,34.53174280229701,18.465871401148505,,
16.67,1.78643798828125,84.02251647630986,35.049006590523945,18.72450329526197,,
16.705,1.78643798828125,85.28571000200976,35.554284000803904,18.97714200040195,,
16.738,1.78643798828125,86.51725276642662,36.046901106570644,19.22345055328532,,
16.773,1.78643798828125,87.71774231873783,36.52709692749513,19.463548463747564,,
16.806,1.78643798828125,88.88497331557656,36.993989326230626,19.696994663115312,,
16.841,1.78643798828125,90.0195433061202,37.447817322448074,19.923908661224036,,
16.873,1.78643798828125,91.12030340534965,37.888121362139856,20.144060681069927,,
16.909,1.78643798828125,92.1873614443815,38.3149445777526,20.3574722888763,,
16.94,1.78643798828125,93.22111471460515,38.728445885842056,20.564222942921027,,
16.975,1.78643798828125,94.22062999323472,39.12825199729389,20.764125998646943,,
17.01,1.78643798828125,95.1863815938858,39.51455263755432,20.957276318777158,,
17.045,1.78643798828125,96.1194413793513,39.887776551740515,21.143888275870257,,
17.077,1.78643798828125,97.01922720489908,40.247690881959635,21.323845440979817,,
17.112,1.78643798828125,97.88743929138997,40.594975716555986,21.497487858277992,,
17.145,1.78643798828125,98.72400061659788,40.92960024663915,21.664800123319573,,
17.179,1.78643798828125,99.53002925665137,41.252011702660546,21.826005851330272,,
17.213,1.78643798828125,100.30604573850174,41.56241829540069,21.981209147700344,,
17.249,1.78643798828125,101.05422459662533,41.86168983865013,22.130844919325064,,
17.282,1.78643798828125,101.77502474019259,42.15000989607703,22.275004948038514,,
17.315,1.78643798828125,102.4701001767286,42.42804007069144,22.414020035345718,,
17.349,1.78643798828125,103.14107410486801,42.6964296419472,22.548214820973598,,
17.382,1.78643798828125,103.78898757851341,42.95559503140536,22.67779751570268,,
17.416,1.78643798828125,104.41655106353761,43.20662042541504,22.80331021270752,,
17.451,1.78643798828125,105.02430049133707,43.44972019653483,22.924860098267413,,
17.486,1.78643798828125,105.61436418305259,43.685745673221035,23.042872836610517,,
17.52,1.78643798828125,106.18940639122133,43.91576255648853,23.157881278244265,,
17.554,1.78643798828125,106.75051438308144,44.14020575323257,23.270102876616285,,
17.588,1.78643798828125,107.29983188421893,44.359932753687566,23.379966376843782,,
17.622,1.78643798828125,107.84003855161616,44.57601542064646,23.48800771032323,,
17.657,1.78643798828125,108.37275758390786,44.78910303356314,23.594551516781568,,
17.691,1.78643798828125,108.90063782918592,45.00025513167437,23.700127565837185,,
17.725,1.78643798828125,109.42476655468865,45.209906621875454,23.804953310937726,,
17.76,1.78643798828125,109.94837475324007,45.41934990129602,23.90967495064801,,
17.795,1.78643798828125,110.473590745981,45.6294362983924,24.0147181491962,,
17.829,1.78643798828125,111.00200692265558,45.84080276906223,24.120401384531114,,
17.862,1.78643798828125,111.53576700884976,46.0543068035399,24.22715340176995,,
17.897,1.78643798828125,112.07706094348521,46.27082437739408,24.33541218869704,,
17.93,1.78643798828125,112.6279708343669,46.49118833374676,24.44559416687338,,
17.965,1.78643798828125,113.19070202486171,46.716280809944685,24.55814040497234,,
17.999,1.78643798828125,113.76735202721987,46.946940810887945,24.67347040544397,,
18.032,1.78643798828125,114.35952863563088,47.18381145425235,24.791905727126174,,
18.066,1.78643798828125,114.96833452177812,47.427333808711246,24.913666904355622,,
18.102,1.78643798828125,115.59700067848571,47.67880027139428,25.03940013569714,,
18.136,1.78643798828125,116.24600141936928,47.93840056774771,25.169200283873856,,
18.17,1.78643798828125,116.91697534750871,48.20679013900349,25.303395069501743,,
18.205,1.78643798828125,117.61100973014219,48.484403892056875,25.442201946028437,,
18.238,1.78643798828125,118.3307380109165,48.7722952043666,25.5861476021833,,
18.271,1.78643798828125,119.07565506732553,49.07026202693021,25.735131013465104,,
18.306,1.78643798828125,119.84793543384575,49.379174173538296,25.889587086769147,,
18.341,1.78643798828125,120.64754830158662,49.69901932063465,26.049509660317323,,
18.377,1.78643798828125,121.4761168691829,50.03044674767316,26.21522337383658,,
18.41,1.78643798828125,122.33357951885365,50.37343180754146,26.386715903770728,,
18.445,1.78643798828125,123.22001327282503,50.728005309130005,26.564002654565,,
18.478,1.78643798828125,124.13696430750556,51.094785723002225,26.747392861501112,,
18.51,1.78643798828125,125.08284023315105,51.473136093260415,26.936568046630207,,
18.546,1.78643798828125,126.059325866177,51.863730346470795,27.131865173235397,,
18.581,1.78643798828125,127.06473639016788,52.26589455606715,27.332947278033576,,
18.615,1.78643798828125,128.0996077365202,52.67984309460808,27.53992154730404,,
18.65,1.78643798828125,129.1628988513314,53.10515954053256,27.75257977026628,,
18.682,1.78643798828125,130.25401218542413,53.54160487416966,27.970802437084828,,
18.716,1.78643798828125,131.37195289823154,53.988781159292614,28.194390579646306,,
18.751,1.78643798828125,132.5161696539119,54.44646786156476,28.42323393078238,,
18.783,1.78643798828125,133.68552897189136,54.914211588756544,28.65710579437827,,
18.817,1.78643798828125,134.87796414881007,55.39118565952403,28.895592829762013,,
18.85,1.78643798828125,136.09235710853946,55.876942843415776,29.138471421707887,,
18.885,1.78643798828125,137.32768220162214,56.37107288064885,29.385536440324426,,
18.919,1.78643798828125,138.58174948913657,56.872699795654626,29.636349897827312,,
18.953,1.78643798828125,139.85350251273496,57.381401005093984,29.89070050254699,,
18.986,1.78643798828125,141.13971027959326,57.895884111837304,30.14794205591865,,
19.021,1.78643798828125,142.4398830716505,58.41595322866021,30.407976614330103,,
19.054,1.78643798828125,143.75074368274704,58.940297473098816,30.670148736549407,,
19.088,1.78643798828125,145.0707305320291,59.46829221281163,30.934146106405816,,
19.121,1.78643798828125,146.39766908502017,59.99906763400807,31.199533817004035,,
19.156,1.78643798828125,147.72946182947007,60.53178473178803,31.465892365894014,,
19.189,1.78643798828125,149.06336749061546,61.06534699624618,31.732673498123088,,
19.223,1.78643798828125,150.3978244876025,61.599129795040994,31.999564897520496,,
19.256,1.78643798828125,151.73012235455846,62.132048941823385,32.266024470911695,,
19.289,1.78643798828125,153.057596838946,62.663038735578404,32.5315193677892,,
19.322,1.78643798828125,154.37810421517926,63.191241686071706,32.795620843035856,,
19.356,1.78643798828125,155.69005209351403,63.71602083740561,33.05801041870281,,
19.39,1.78643798828125,156.99074541252259,64.23629816500903,33.31814908250452,,
19.422,1.78643798828125,158.27747370633213,64.75098948253286,33.575494741266425,,
19.456,1.78643798828125,159.54815486713758,65.25926194685503,33.82963097342751,,
19.49,1.78643798828125,160.8016862232555,65.7606744893022,34.0803372446511,,
19.522,1.78643798828125,162.0348213774166,66.25392855096665,34.32696427548332,,
19.557,1.78643798828125,163.24656548905398,66.73862619562159,34.56931309781079,,
19.589,1.78643798828125,164.4341464745139,67.21365858980556,34.806829294902776,,
19.622,1.78643798828125,165.59655408878427,67.67862163551372,35.039310817756856,,
19.656,1.78643798828125,166.7311086748827,68.13244346995309,35.26622173497654,,
19.69,1.78643798828125,167.83672296557094,68.57468918622838,35.48734459311419,,
19.723,1.78643798828125,168.91230969361084,69.00492387744434,35.702461938722166,,
19.757,1.78643798828125,169.95575594230692,69.42230237692277,35.91115118846138,,
19.791,1.78643798828125,170.96597444442094,69.82638977776838,36.11319488888419,,
19.823,1.78643798828125,171.94186252826955,70.21674501130784,36.308372505653914,,
19.857,1.78643798828125,172.88187401744415,70.59274960697766,36.49637480348883,,
19.89,1.78643798828125,173.7854267672126,70.95417070688505,36.67708535344252,,
19.924,1.78643798828125,174.65201565506877,71.3008062620275,36.85040313101375,,
19.956,1.78643798828125,175.4799866734877,71.63199466939508,37.01599733469754,,
19.99,1.78643798828125,176.26886550885368,71.94754620354148,37.173773101770735,,
20.023,1.78643798828125,177.01807001643462,72.24722800657385,37.32361400328692,,
20.057,1.78643798828125,177.7276310051209,72.53105240204836,37.465526201024176,,
20.089,1.78643798828125,178.39643039878396,72.7985721595136,37.599286079756794,,
20.123,1.78643798828125,179.02506574660111,73.05002629864046,37.725013149320226,,
20.154,1.78643798828125,179.61238816355333,73.28495526542133,37.84247763271066,,
20.188,1.78643798828125,180.1584900763119,73.50339603052477,37.95169801526238,,
20.222,1.78643798828125,180.66386120293765,73.70554448117507,38.05277224058753,,
20.256,1.78643798828125,181.12742968063762,73.89097187225505,38.14548593612752,,
20.287,1.78643798828125,181.55075709026562,74.06030283610625,38.23015141805312,,
20.322,1.78643798828125,181.9323434687487,74.21293738749948,38.306468693749736,,
20.354,1.78643798828125,182.27368877915978,74.34947551166391,38.37473775583195,,
20.388,1.78643798828125,182.57487004372499,74.46994801749001,38.434974008745,,
20.421,1.78643798828125,182.83530511771215,74.57412204708487,38.48706102354243,,
20.455,1.78643798828125,183.05609667280473,74.6624386691219,38.531219334560944,,
20.489,1.78643798828125,183.23776523595393,74.73510609438158,38.567553047190785,,
20.521,1.78643798828125,183.3797440668728,74.79189762674913,38.59594881337456,,
20.555,1.78643798828125,183.48370257753177,74.83348103101271,38.61674051550635,,
20.588,1.78643798828125,183.54905862319865,74.85962344927947,38.62981172463973,,
20.622,1.78643798828125,183.57691487555684,74.87076595022273,38.63538297511136,,
20.654,1.78643798828125,183.56722512127064,74.86689004850825,38.63344502425412,,
20.687,1.78643798828125,183.5205715050723,74.84822860202893,38.62411430101446,,
20.72,1.78643798828125,183.43801048530943,74.81520419412378,38.607602097061886,,
20.753,1.78643798828125,183.3195420619822,74.76781682479289,38.58390841239644,,
20.787,1.78643798828125,183.16571757093215,74.70628702837287,38.55314351418643,,
20.818,1.78643798828125,182.97701132577495,74.63080453030999,38.51540226515499,,
20.853,1.78643798828125,182.7540670890237,74.54162683560948,38.470813417804735,,
20.885,1.78643798828125,182.49677702956177,74.43871081182472,38.419355405912356,,
20.917,1.78643798828125,182.20625922351778,74.32250368940711,38.36125184470355,,
20.952,1.78643798828125,181.8825598842274,74.19302395369095,38.29651197684547,,
20.986,1.78643798828125,181.52615332530632,74.05046133012253,38.22523066506126,,
21.019,1.78643798828125,181.13811140954738,73.89524456381896,38.14762228190948,,
21.051,1.78643798828125,180.71736227415767,73.72694490966306,38.063472454831526,,
21.083,1.78643798828125,180.2655291177719,73.54621164710876,37.97310582355438,,
21.117,1.78643798828125,179.78264274928046,73.35305709971219,37.87652854985609,,
21.15,1.78643798828125,179.26919288674424,73.14767715469769,37.77383857734884,,
21.184,1.78643798828125,178.7246744076571,72.92986976306284,37.664934881531416,,
21.218,1.78643798828125,178.1506797017633,72.70027188070533,37.55013594035266,,
21.248,1.78643798828125,177.546075288489,72.4584301153956,37.429215057697796,,
21.284,1.78643798828125,176.91208707507943,72.20483483003179,37.30241741501589,,
21.316,1.78643798828125,176.24909694847884,71.93963877939154,37.16981938969577,,
21.348,1.78643798828125,175.55609466367505,71.66243786547003,37.03121893273501,,
21.381,1.78643798828125,174.83470341930288,71.37388136772115,36.88694068386057,,
21.413,1.78643798828125,174.08435647507534,71.07374259003014,36.736871295015064,,
21.445,1.78643798828125,173.30560516683406,70.76224206673363,36.58112103336681,,
21.479,1.78643798828125,172.4984803034696,70.43939212138784,36.419696060693916,,
21.513,1.78643798828125,171.66295107609145,70.10518043043658,36.252590215218284,,
21.546,1.78643798828125,170.7995380116509,69.75981520466036,36.079907602330174,,
21.579,1.78643798828125,169.90825651459312,69.40330260583725,35.90165130291862,,
21.612,1.78643798828125,168.98910658491818,69.03564263396727,35.71782131698363,,
21.645,1.78643798828125,168.04262415402252,68.65704966160901,35.5285248308045,,
21.679,1.78643798828125,167.06828869495493,68.26731547798198,35.333657738990986,,
21.711,1.78643798828125,166.06658992577619,67.86663597031048,35.13331798515524,,
21.743,1.78643798828125,165.03755865537673,67.45502346215069,34.92751173107534,,
21.777,1.78643798828125,163.98176162404351,67.03270464961741,34.7163523248087,,
21.811,1.78643798828125,162.89863209148956,66.59945283659583,34.49972641829791,,
21.843,1.78643798828125,161.78921111161745,66.15568444464698,34.27784222232349,,
21.876,1.78643798828125,160.65300896636637,65.70120358654655,34.05060179327327,,
21.909,1.78643798828125,159.49001025129104,65.23600410051641,33.81800205025821,,
21.941,1.78643798828125,158.30073549334276,64.7602941973371,33.580147098668554,,
21.974,1.78643798828125,157.08575143280845,64.27430057312338,33.33715028656169,,
22.007,1.78643798828125,155.8445067338464,63.777802693538554,33.088901346769276,,
22.041,1.78643798828125,154.57808866369484,63.27123546547793,32.83561773273897,,
22.074,1.78643798828125,153.28593048206676,62.7543721928267,32.57718609641335,,
22.106,1.78643798828125,151.9680321889622,62.22721287558488,32.313606437792444,,
22.14,1.78643798828125,150.62604779190633,61.690419116762534,32.045209558381266,,
22.173,1.78643798828125,149.2588592147705,61.14354368590819,31.771771842954095,,
22.206,1.78643798828125,147.86701779339631,60.586807117358525,31.493403558679262,,
22.239,1.78643798828125,146.45159539057684,60.02063815623073,31.210319078115365,,
22.273,1.78643798828125,145.01207147936083,59.444828591744326,30.922414295872162,,
22.306,1.78643798828125,143.5494871136507,58.859794845460286,30.629897422730142,,
22.338,1.78643798828125,142.0643782248431,58.265751289937235,30.332875644968617,,
22.371,1.78643798828125,140.5562396904318,57.66249587617272,30.03124793808636,,
22.403,1.78643798828125,139.02611256431945,57.05044502572778,29.72522251286389,,
22.437,1.78643798828125,137.4740430598417,56.429617223936674,29.414808611968336,,
22.468,1.78643798828125,135.90156194896187,55.80062477958475,29.100312389792375,,
22.502,1.78643798828125,134.30822572695482,55.16329029078192,28.78164514539096,,
22.536,1.78643798828125,132.69506004327783,54.518024017311134,28.459012008655566,,
22.568,1.78643798828125,131.0620340890405,53.86481363561621,28.132406817808103,,
22.601,1.78643798828125,129.41080187176792,53.20432074870716,27.80216037435358,,
22.633,1.78643798828125,127.74133258256961,52.536533033027844,27.46826651651392,,
22.668,1.78643798828125,126.05422377062304,51.86168950824921,27.130844754124606,,
22.701,1.78643798828125,124.35047027649497,51.18018811059799,26.790094055298994,,
22.733,1.78643798828125,122.63062343602718,50.49224937441087,26.446124687205433,,
22.766,1.78643798828125,120.89578592090302,49.79831436836121,26.099157184180605,,
22.799,1.78643798828125,119.14647825807377,49.098591303229504,25.74929565161475,,
22.833,1.78643798828125,117.38378771477765,48.39351508591106,25.39675754295553,,
22.867,1.78643798828125,115.60823481796592,47.68329392718637,25.041646963593184,,
22.899,1.78643798828125,113.82032469014457,46.96812987605783,24.684064938028914,,
22.932,1.78643798828125,112.02224727023525,46.2488989080941,24.32444945404705,,
22.966,1.78643798828125,110.2134666268415,45.5253866507366,23.9626933253683,,
22.998,1.78643798828125,108.39608027221352,44.79843210888541,23.599216054442703,,
23.032,1.78643798828125,106.57068575552873,44.068274302211485,23.23413715110574,,
23.066,1.78643798828125,104.73832413068965,43.33532965227586,22.86766482613793,,
23.098,1.78643798828125,102.89950052020231,42.59980020808092,22.49990010404046,,
23.132,1.78643798828125,101.05588433603704,41.86235373441482,22.131176867207408,,
23.165,1.78643798828125,99.20850122765117,41.123400491060465,21.761700245530232,,
23.197,1.78643798828125,97.35788712644118,40.383154850576474,21.391577425288236,,
23.231,1.78643798828125,95.50569603993215,39.64227841597286,21.02113920798643,,
23.263,1.78643798828125,93.65293821313622,38.90117528525449,20.650587642627244,,
23.298,1.78643798828125,91.80022659967597,38.16009063987038,20.28004531993519,,
23.332,1.78643798828125,89.94964330735642,37.41985732294256,19.90992866147128,,
23.365,1.78643798828125,88.10118833617757,36.680475334471026,19.540237667235512,,
23.4,1.78643798828125,86.25651569366455,35.94260627746582,19.17130313873291,,
23.43,1.78643798828125,84.4165894114938,35.20663576459752,18.80331788229876,,
23.464,1.78643798828125,82.58261999246525,34.4730479969861,18.436523998493048,,
23.498,1.78643798828125,80.75615361298749,33.742461445195,18.071230722597498,,
23.531,1.78643798828125,78.93717486861529,33.014869947446115,17.707434973723057,,
23.565,1.78643798828125,77.12785829382503,32.291143317530015,17.345571658765007,,
23.597,1.78643798828125,75.32869360667755,31.571477442671014,16.985738721335508,,
23.631,1.78643798828125,73.54081428774666,30.85632571509866,16.62816285754933,,
23.665,1.78643798828125,71.76526139093491,30.14610455637396,16.27305227818698,,
23.699,1.78643798828125,70.00310677903526,29.441242711614105,15.920621355807054,,
23.73,1.78643798828125,68.25537610150506,28.742150440602025,15.571075220301013,,
23.765,1.78643798828125,66.52271312085728,28.04908524834291,15.224542624171455,,
23.797,1.78643798828125,64.80661780016486,27.36264712006594,14.881323560032971,,
23.83,1.78643798828125,63.10715175720867,26.682860702883467,14.541430351441734,,
23.864,1.78643798828125,61.42645871757466,26.010583487029866,14.205291743514934,,
23.896,1.78643798828125,59.76395653653067,25.34558261461227,13.872791307306136,,
23.93,1.78643798828125,58.12131462604706,24.688525850418824,13.544262925209413,,
23.966,1.78643798828125,56.49853298612379,24.039413194449516,13.219706597224759,,
23.998,1.78643798828125,54.89712698427904,23.398850793711613,12.899425396855808,,
24.033,1.78643798828125,53.317740383025786,22.767096153210314,12.583548076605158,,
24.067,1.78643798828125,51.76031156458319,22.144124625833275,12.272062312916638,,
24.101,1.78643798828125,50.22592779618942,21.530371118475767,11.965185559237884,,
24.134,1.78643798828125,48.71457367339925,20.925829469359698,11.66291473467985,,
24.167,1.78643798828125,47.22787239484736,20.331148957938943,11.365574478969473,,
24.201,1.78643798828125,45.764767502186004,19.7459070008744,11.072953500437201,,
24.233,1.78643798828125,44.32682057626897,19.17072823050759,10.785364115253795,,
24.268,1.78643798828125,42.91410863932236,18.605643455728945,10.502821727864474,,
24.3,1.78643798828125,41.526539264674874,18.05061570586995,10.225307852934975,,
24.335,1.78643798828125,40.1647408103943,17.50589632415772,9.95294816207886,,
24.369,1.78643798828125,38.829187590096204,16.97167503603848,9.685837518019241,,
24.402,1.78643798828125,37.51934367238416,16.447737468953665,9.423868734476832,,
24.435,1.78643798828125,36.235224461703375,15.93408978468135,9.167044892340675,,
24.469,1.78643798828125,34.97791722529202,15.431166890116808,8.915583445058404,,
24.503,1.78643798828125,33.74740655870488,14.938962623481954,8.669481311740977,,
24.537,1.78643798828125,32.542620599149004,14.457048239659601,8.4285241198298,,
24.569,1.78643798828125,31.36406446913041,13.985625787652165,8.192812893826082,,
24.604,1.78643798828125,30.2123511222717,13.524940448908682,7.962470224454341,,
24.637,1.78643798828125,29.08633167355379,13.074532669421517,7.737266334710759,,
24.671,1.78643798828125,27.986588267708836,12.634635307083535,7.517317653541767,,
24.703,1.78643798828125,26.91307469140119,12.205229876560477,7.302614938280238,,
24.737,1.78643798828125,25.86478069961874,11.785912279847498,7.092956139923748,,
24.771,1.78643798828125,24.842211414867542,11.376884565947018,6.888442282973509,,
24.806,1.78643798828125,23.84538224159281,10.978152896637125,6.689076448318563,,
24.838,1.78643798828125,22.873695630617195,10.589478252246879,6.49473912612344,,
24.873,1.78643798828125,21.92670807721551,10.210683230886204,6.305341615443102,,
24.905,1.78643798828125,21.00432715471645,9.84173086188658,6.12086543094329,,
24.939,1.78643798828125,20.106629885346113,9.482651954138445,5.941325977069223,,
24.972,1.78643798828125,19.23249819297586,9.132999277190345,5.766499638595173,,
25.006,1.78643798828125,18.382498817892635,8.792999527157054,5.596499763578527,,
25.038,1.78643798828125,17.556049615364277,8.46241984614571,5.4312099230728546,,
25.074,1.78643798828125,16.753243012062118,8.141297204824848,5.2706486024124235,,
25.107,1.78643798828125,15.972899314076628,7.829159725630651,5.114579862815326,,
25.142,1.78643798828125,15.215095543633932,7.526038217453573,4.963019108726787,,
25.175,1.78643798828125,14.47977008295314,7.231908033181256,4.815954016590627,,
25.209,1.78643798828125,13.765897282576946,6.946358913030778,4.673179456515388,,
25.242,1.78643798828125,13.073982265011379,6.669592906004551,4.534796453002276,,
