time_s,time_h,layer,x_m,temperature_C
21600.0,6.0,3,0.00131,21.107525540616294
21600.0,6.0,3,0.001325,20.993406389637094
21600.0,6.0,3,0.00134,20.879287226583738
21600.0,6.0,3,0.001355,20.765168051490534
21600.0,6.0,3,0.0013700000000000001,20.65104886436732
21600.0,6.0,3,0.001385,20.536929665225113
21600.0,6.0,3,0.0014,20.422810454098567
28800.0,8.0,1,0.0,24.293921845452996
28800.0,8.0,1,3.5e-05,24.283939328789007
28800.0,8.0,1,7e-05,24.273956680987105
28800.0,8.0,1,0.00010499999999999999,24.263973906061718
28800.0,8.0,1,0.00014,24.25399100813296
28800.0,8.0,1,0.00017499999999999997,24.244007991329276
28800.0,8.0,1,0.00020999999999999998,24.234024859670033
28800.0,8.0,1,0.000245,24.224041617161728
28800.0,8.0,1,0.00028,24.21405826792507
28800.0,8.0,1,0.00031499999999999996,24.20407481609872
28800.0,8.0,1,0.00034999999999999994,24.19409126569747
28800.0,8.0,1,0.000385,24.184107620710222
28800.0,8.0,1,0.00041999999999999996,24.174123885265015
28800.0,8.0,1,0.00045499999999999995,24.16414006352931
28800.0,8.0,1,0.00049,24.15415615950841
28800.0,8.0,1,0.000525,24.144172177142394
28800.0,8.0,1,0.00056,24.13418812056703
28800.0,8.0,1,0.0005949999999999999,24.124203994041178
28800.0,8.0,1,0.0006299999999999999,24.114219801595297
28800.0,8.0,1,0.0006649999999999999,24.10423554700144
28800.0,8.0,1,0.0007,24.094251234408055
28800.0,8.0,2,0.0007,24.09425123440806
28800.0,8.0,2,0.00072,24.085448433131297
28800.0,8.0,2,0.00074,24.07018863427197
28800.0,8.0,2,0.00076,24.048461380165037
28800.0,8.0,2,0.00078,24.02030220104331
28800.0,8.0,2,0.0008,23.985717282760593
28800.0,8.0,2,0.00082,23.944683551605063
28800.0,8.0,2,0.00084,23.89719081103967
28800.0,8.0,2,0.00086,23.843255365703474
28800.0,8.0,2,0.00088,23.78288804187083
28800.0,8.0,2,0.0009,23.716075739412542
28800.0,8.0,2,0.00092,23.64280691706975
28800.0,8.0,2,0.0009400000000000001,23.563093117411196
28800.0,8.0,2,0.00096,23.476947441905626
28800.0,8.0,2,0.00098,23.384359065632403
28800.0,8.0,2,0.001,23.285311685281055
28800.0,8.0,2,0.00102,23.179815498687407
