扫描速率（K/min）,潜热（kJ/kg）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,功能层平均温度（℃）,界面23温度（℃）,外表面温度（℃）,固化进度
2.0,611.5637399999999,488.75,17.234494823902704,16.506057106388493,15.962231845571369,15.144398082015893,13.242592957966522,0.9672460612435954
2.0,611.5637399999999,489.0,17.226461234687186,16.497147782936565,15.953176518136694,15.135541758099489,13.23437955361001,0.9676680328751593
2.0,611.5637399999999,489.25,17.218385475385162,16.488182407807287,15.944061799984231,15.126628889994041,13.22611923270563,0.9680827447734206
2.0,611.5637399999999,489.5,17.210267004161544,16.479158267283665,15.934884590758728,15.117656818273081,13.217811033750623,0.968496975328128
2.0,611.5637399999999,489.75,17.202105149617932,16.470074099940582,15.925643609822027,15.108624283793052,13.209453498095556,0.9689140458732133
2.0,611.5637399999999,490.0,17.19389906964811,16.460929614170038,15.916338763079535,15.099530952535577,13.20104506011049,0.969330673489784
2.0,611.5637399999999,490.25,17.18564780553002,16.451726518116516,15.90697242470706,15.090378409354892,13.192584308909913,0.9697403513756907
2.0,611.5637399999999,490.5,17.177350367558823,16.442463626502406,15.897543251985091,15.081165435586078,13.184070212325555,0.9701527366421346
2.0,611.5637399999999,490.75,17.169005819983756,16.433139701204308,15.88804987883488,15.071890757051646,13.17550193946822,0.9705678884069611
2.0,611.5637399999999,491.0,17.160613283145885,16.423753739933492,15.878491253979211,15.062553331351486,13.166878628013203,0.9709774855293474
2.0,611.5637399999999,491.25,17.152171896851556,16.414304594945296,15.868866146875755,15.053151980523253,13.158199371868902,0.9713848726766958
2.0,611.5637399999999,491.5,17.14368080045304,16.404790904436677,15.859173065990678,15.043685322763078,13.149463228148552,0.9717950932874017
2.0,611.5637399999999,491.75,17.135139122497478,16.39521095202635,15.849410085772957,15.034151634793941,13.14066919490628,0.9722070550545432
2.0,611.5637399999999,492.0,17.126545968768692,16.38555993001783,15.839571402344205,15.024546204645219,13.131816151451787,0.9726095052502608
2.0,611.5637399999999,492.25,17.117900392005527,16.37583611708496,15.829655225969814,15.014867296183377,13.12290259324646,0.9730150760885913
2.0,611.5637399999999,492.5,17.10920132434431,16.36603773400797,15.819659661012308,15.005113111665613,13.113926753909201,0.9734238413460893
2.0,611.5637399999999,492.75,17.100447576224134,16.356168947473748,15.809590329171112,14.99528758814426,13.104886883418049,0.9738243233891274
2.0,611.5637399999999,493.0,17.09163790456948,16.346229395422352,15.799446914579665,14.985390283480097,13.095781784359417,0.974225450686836
2.0,611.5637399999999,493.25,17.08277115660684,16.336217479251385,15.789227575954405,14.975419557075714,13.08661072525971,0.9746295291846723
2.0,611.5637399999999,493.5,17.07384630728832,16.32613182735947,15.778930808913179,14.965373996500766,13.077372975690482,0.9750314590187775
2.0,611.5637399999999,493.75,17.064862396076844,16.315971239344847,15.768555343166982,14.955252366868933,13.068067685760566,0.9754275263470552
2.0,611.5637399999999,494.0,17.055818475239903,16.30573394433686,15.758099189363486,14.94505289036908,13.058693917213942,0.9758266208377123
2.0,611.5637399999999,494.25,17.046713586779685,16.295418096303848,15.747560288019955,14.934773720072965,13.049250623466937,0.9762288190116081
2.0,611.5637399999999,494.5,17.037546742821398,16.28502037001417,15.736934715894076,14.92441157970571,13.039736615043534,0.976620045253535
2.0,611.5637399999999,494.75,17.028316902165503,16.27453866295791,15.726220175748253,14.9139643702466,13.030150450055865,0.9770143533043364
2.0,611.5637399999999,495.0,17.019022934309305,16.263970798905305,15.715414275147198,14.903429915623143,13.02049048359107,0.9774119629003264
2.0,611.5637399999999,495.25,17.009663613001745,16.253313322139334,15.704512999707537,14.892804792998634,13.010754963570525,0.977801465063233
2.0,611.5637399999999,495.5,17.000237623112028,16.242563467442118,15.693513276921419,14.882086234365216,13.0009419476484,0.9781914056043094
2.0,611.5637399999999,495.75,16.990743545109684,16.231718652415125,15.682412281749011,14.871271636714978,12.991049309322118,0.9785848676242952
2.0,611.5637399999999,496.0,16.98117985129636,16.220779462661156,15.67121125703522,14.860361446199754,12.981074847133403,0.9789706097209541
2.0,611.5637399999999,496.25,16.971544934991346,16.20974427169423,15.65990849946712,14.849353962753009,12.971016591281412,0.9793564782987726
2.0,611.5637399999999,496.5,16.961837187950227,16.19861039048704,15.648500967958144,14.83824645147404,12.960872785568407,0.9797458515123554
2.0,611.5637399999999,496.75,16.952055025726505,16.187380288815067,15.636992299789561,14.82704116268682,12.950641660060976,0.9801277733077709
2.0,611.5637399999999,497.0,16.942196877329113,16.176053213728835,15.625381808716126,14.815737240701404,12.940321776795157,0.9805092623971827
2.0,611.5637399999999,497.25,16.9322612557493,16.164626525715832,15.613666407695542,14.804332011842334,12.92991202376101,0.9808941267100943
2.0,611.5637399999999,497.5,16.922246774029045,16.153092749881232,15.601836853809392,14.792818139385883,12.919411168982437,0.9812730756308898
2.0,611.5637399999999,497.75,16.912152050861007,16.141445742251015,15.589885862158248,14.781189576998706,12.908817279584316,0.9816500500119428
2.0,611.5637399999999,498.0,16.9019755388266,16.12968188303521,15.57780950315423,14.769442714317693,12.898127613441329,0.9820308942706545
2.0,611.5637399999999,498.25,16.891715426579893,16.117804959954427,15.565613411288243,14.757581082595134,12.887339097868608,0.9824029065551761
2.0,611.5637399999999,498.5,16.88136970543369,16.10581297989849,15.553295425150052,14.745602608347832,12.87644922656557,0.9827762098857635
2.0,611.5637399999999,498.75,16.87093637539581,16.093702396613647,15.540851442550858,14.733503698063759,12.865455992388842,0.9831532442097128
2.0,611.5637399999999,499.0,16.860413510717898,16.08146449881908,15.528270738379678,14.721275764687677,12.854357275632621,0.983519120456919
2.0,611.5637399999999,499.25,16.84979916462995,16.06909480261287,15.515548362372568,14.708914303336888,12.843150244315675,0.9838886474396848
2.0,611.5637399999999,499.5,16.839091204390314,16.05659237227682,15.502683973332024,14.696418232332368,12.831831493323223,0.9842569397292036
2.0,611.5637399999999,499.75,16.828287280286954,16.043959690816624,15.489681555085776,14.683789757161485,12.820397750997952,0.98461920597265
2.0,611.5637399999999,500.0,16.8173849606665,16.031192456989274,15.476536003306903,14.671024513822811,12.80884642543838,0.9849853591726924
2.0,611.5637399999999,500.25,16.806381892841703,16.018287945425527,15.4632444455047,14.658119652541343,12.79717516614604,0.9853454911062004
2.0,611.5637399999999,500.5,16.79527578785105,16.005242499487544,15.449802793702268,14.645071432212545,12.785381495535779,0.9857040013463131
2.0,611.5637399999999,500.75,16.784064355372863,15.992051102240962,15.436205229168515,14.63187480361802,12.773462773635467,0.9860663308184157
2.0,611.5637399999999,501.0,16.772745254151523,15.978702851500246,15.42243830023154,14.618519031969925,12.761416006193983,0.9864172899574276
2.0,611.5637399999999,501.25,16.761316003841998,15.965191640381303,15.408495218200294,14.604998004262274,12.749237302530569,0.9867726204663996
2.0,611.5637399999999,501.5,16.74977382933411,15.951516387291518,15.3943758142339,14.591310444507542,12.736922070363004,0.9871228333167612
2.0,611.5637399999999,501.75,16.73811564973458,15.937674253207717,15.380077389534943,14.577453348787731,12.724465878291,0.987471217044517
2.0,611.5637399999999,502.0,16.726338238489987,15.923658461641761,15.365592015867415,14.563419878031803,12.711864659623073,0.9878207743149052
2.0,611.5637399999999,502.25,16.714438322068137,15.909461117556365,15.350910459514203,14.549202092300579,12.699114209148995,0.9881621115492879
2.0,611.5637399999999,502.5,16.702412523402295,15.89507454118986,15.336023933093088,14.534792246473375,12.686209798004082,0.9885080716851504
2.0,611.5637399999999,502.75,16.690257261897575,15.880510712056644,15.320949902771046,14.520201565146863,12.673146298950696,0.9888437308758931
2.0,611.5637399999999,503.0,16.677968795028818,15.865764125694124,15.305681567385555,14.505424381212324,12.65991992397254,0.9891826197703356
2.0,611.5637399999999,503.25,16.665543579718303,15.850820740345528,15.290201113182679,14.490446771478945,12.646527764800117,0.989517099684934
2.0,611.5637399999999,503.5,16.652978273295126,15.83566610667496,15.274490797875323,14.475254438608985,12.632965788778813,0.9898487913005217
2.0,611.5637399999999,503.75,16.640269345413877,15.820298171572048,15.258549895801591,14.459845066429466,12.619228282389452,0.9901787202353123
2.0,611.5637399999999,504.0,16.62741281381253,15.804718689632901,15.242382403680214,14.444219998104677,12.605309179997601,0.9905038993554429
2.0,611.5637399999999,504.25,16.614404405326898,15.78891969468978,15.225978844426034,14.428371153805296,12.591203314353656,0.9908300849441962
2.0,611.5637399999999,504.5,16.60123984178445,15.772896288897813,15.209334193341306,14.412293387809772,12.576905813860938,0.9911483066348409
2.0,611.5637399999999,504.75,16.58791485296568,15.75663739139988,15.192435042796554,14.39597558490824,12.562411618504893,0.9914695874517115
2.0,611.5637399999999,505.0,16.57442509427096,15.740124711354502,15.17525860411899,14.379399667006137,12.547715008773691,0.9917810097622861
2.0,611.5637399999999,505.25,16.560765964629592,15.723347632873205,15.157793188996836,14.362554948759156,12.532808700398752,0.992094956726842
2.0,611.5637399999999,505.5,16.546932341715436,15.706306379328607,15.14004183478063,14.345441168370389,12.517684319243171,0.9924003434557161
2.0,611.5637399999999,505.75,16.53291859485265,15.688989307754323,15.121990773305276,14.328046554228699,12.502333985983967,0.9927071087402938
2.0,611.5637399999999,506.0,16.518718875801266,15.671389022889453,15.103632458560401,14.31036337121921,12.486750055356252,0.9930062214935136
2.0,611.5637399999999,506.25,16.50432718736608,15.653496699626333,15.084957307476767,14.292382473270463,12.47092470529879,0.9933047797193445
2.0,611.5637399999999,506.5,16.489737368449397,15.635309158658847,15.06596356460983,14.27410013341783,12.454850053214665,0.9935976754075689
2.0,611.5637399999999,506.75,16.4749431235361,15.616815508259243,15.046638508720642,14.255505170121133,12.438518552310155,0.9938878081805825
2.0,611.5637399999999,507.0,16.459938112785842,15.598004665453857,15.026969505754865,14.236586206674689,12.421922623399809,0.9941743022991396
2.0,611.5637399999999,507.25,16.444715901315487,15.578866510949105,15.006945464647819,14.217332796667012,12.405054146461694,0.9944550704546301
2.0,611.5637399999999,507.5,16.42926984859031,15.55938641193466,14.986549123474939,14.197730138135636,12.387904517071444,0.9947352922191132
2.0,611.5637399999999,507.75,16.413593046291265,15.53952376779249,14.965727538678067,14.177738389496257,12.370464204916416,0.995005907899872
2.0,611.5637399999999,508.0,16.39767808928473,15.51926452421305,14.944467154597353,14.157343257918894,12.352720443944593,0.9952749290838636
2.0,611.5637399999999,508.25,16.38151651081244,15.498609681470882,14.922774876313708,14.136544868999518,12.33465841161261,0.995538887132784
2.0,611.5637399999999,508.5,16.365098861550297,15.477554971887894,14.900648762436823,14.115338118077759,12.316264590541781,0.9957960577592646
2.0,611.5637399999999,508.75,16.348415388924273,15.456082960587926,14.878067842752733,14.09370509247347,12.297527339138044,0.99605177606322
2.0,611.5637399999999,509.0,16.331456434478085,15.434169097125244,14.855001843211879,14.07162098539322,12.278435088058862,0.9962989150837251
2.0,611.5637399999999,509.25,16.314212252942045,15.411804299402027,14.831443488724464,14.049075878235673,12.258974753472225,0.9965409268634339
2.0,611.5637399999999,509.5,16.296672667944165,15.388970411524998,14.807371898151532,14.026051105992872,12.239132666969974,0.9967799867585169
2.0,611.5637399999999,509.75,16.278827097241408,15.36563789306789,14.782750481896812,14.002517016434993,12.218894819598765,0.9970105548819694
2.0,611.5637399999999,510.0,16.260664523747344,15.341786133008734,14.757556877108922,13.978452512996212,12.198245472838694,0.9972346130271439
2.0,611.5637399999999,510.25,16.242173212020806,15.317390651456558,14.7317631951407,13.953832723037388,12.17716734365924,0.9974538110765001
2.0,611.5637399999999,510.5,16.22334061410556,15.292426853065644,14.705341914675861,13.928632566367028,12.155642057839586,0.9976674859406782
2.0,611.5637399999999,510.75,16.204153375800892,15.266893069463762,14.678299060244486,13.902848860393261,12.133650320413704,0.9978713552532386
2.0,611.5637399999999,511.0,16.184597450433447,15.240735182311921,14.65056209492968,13.876427936121159,12.111173739015447,0.9980687331138054
2.0,611.5637399999999,511.25,16.164658404845277,15.213923116150799,14.622098338895208,13.849339145649163,12.088191735368051,0.9982589198856731
2.0,611.5637399999999,511.5,16.14432087508398,15.18645068443942,14.592910025778144,13.821574673728904,12.064680727977649,0.9984418836462595
2.0,611.5637399999999,511.75,16.123568338762965,15.1583154540791,14.563002001112997,13.793130100276754,12.040618042573847,0.9986178584975102
2.0,611.5637399999999,512.0,16.1023838066441,15.129423364475779,14.532241582187925,13.763913062347253,12.015983394138711,0.9987841159557531
2.0,611.5637399999999,512.25,16.08075015302925,15.099793453075455,14.50067505563157,13.73393956897534,11.990751521554168,0.998940667581696
2.0,611.5637399999999,512.5,16.058648963558923,15.069373565003612,14.468233029405239,13.70315734192951,11.96489620413896,0.9990885871809168
2.0,611.5637399999999,512.75,16.03606092253281,15.038099639656133,14.434833693058778,13.671502610028334,11.938391105610684,0.9992270804780067
2.0,611.5637399999999,513.0,16.01296577139604,15.005972871043646,14.400498077219222,13.63897390536484,11.911205237836553,0.999355421549792
2.0,611.5637399999999,513.25,15.989341671840869,14.972974663537126,14.365209475763177,13.605550546643444,11.883307984205963,0.9994737664434665
2.0,611.5637399999999,513.5,15.965165991604247,14.939045959114608,14.32888899224378,13.571173013439095,11.854671481990795,0.9995816021870177
2.0,611.5637399999999,513.75,15.940415913008911,14.904137828144194,14.291479874246319,13.53579148370766,11.825265815775312,0.9996782610457836
2.0,611.5637399999999,514.0,15.915067766487935,14.868209994812172,14.252940294377142,13.499364379328162,11.795057249390627,0.9997634020347372
2.0,611.5637399999999,514.25,15.88909644535958,14.831222825187899,14.213228733618473,13.461850578313644,11.764009973044503,0.9998363067461443
2.0,611.5637399999999,514.5,15.862475440686554,14.793107093783417,14.172257571951071,13.423180624323043,11.732087056528735,0.9998952333116684
2.0,611.5637399999999,514.75,15.835176925488339,14.753875645969924,14.13007289742074,13.383362829551446,11.699248741264562,0.9999414173463933
2.0,611.5637399999999,515.0,15.807171650766053,14.71350133869734,14.086642870573096,13.342367127157846,11.665457898098087,0.9999747550367794
2.0,611.5637399999999,515.25,15.778430127496836,14.671924533407243,14.04188744961749,13.300132624913891,11.630681270754215,0.9999946987253379
2.0,611.5637399999999,515.5,15.748923207612028,14.629467322695174,13.996335913756967,13.256959764237825,11.594886522109599,1.0
2.0,611.5637399999999,515.75,15.71862321755447,14.587735063285017,13.952436359888924,13.214363941604315,11.558082372972425,1.0
2.0,611.5637399999999,516.0,15.68751839167277,14.546680832128137,13.909656452501808,13.172302096048169,11.520440768726566,1.0
2.0,611.5637399999999,516.25,15.655643086461529,14.506204855481593,13.867701195338533,13.130691188596453,11.48221532456378,1.0
2.0,611.5637399999999,516.5,15.623071631551253,14.46620579632545,13.82637891155306,13.089456757759582,11.44361791254472,1.0
2.0,611.5637399999999,516.75,15.58989306121218,14.426594849255498,13.785556207494977,13.048542403648055,11.404805615296093,1.0
2.0,611.5637399999999,517.0,15.556194988198072,14.387297957259888,13.74513638889407,13.007907142808437,11.365891179124523,1.0
2.0,611.5637399999999,517.25,15.52205651271966,14.348254853688927,13.705047528947851,12.967521015491597,11.326954691263905,1.0
2.0,611.5637399999999,517.5,15.487546091627866,14.309417276277824,13.665235165405477,12.927361516049366,11.28805275409296,1.0
2.0,611.5637399999999,517.75,15.452721710656503,14.270747047231511,13.625657514376217,12.887411122912079,11.249225124022464,1.0
2.0,611.5637399999999,518.0,15.417631979771972,14.232214268693074,13.586282184553921,12.847655686264625,11.210499415155834,1.0
2.0,611.5637399999999,518.25,15.382317493042784,14.193795730582078,13.547083846571667,12.808083396690801,11.171894432662718,1.0
2.0,611.5637399999999,518.5,15.346812159690055,14.155473558840363,13.508042540003336,12.768684125897314,11.133422555235278,1.0
2.0,611.5637399999999,518.75,15.311144390118251,14.117234097155537,13.469142421526826,12.72944900023582,11.095091456935911,1.0
2.0,611.5637399999999,519.0,15.275338103942472,14.079066998535396,13.430370826790375,12.690370118923314,11.056905365392383,1.0
2.0,611.5637399999999,519.25,15.239413564232697,14.04096449694575,13.391717560144599,12.651440362567076,11.018865990053936,1.0
2.0,611.5637399999999,519.5,15.20338805710012,14.00292082887273,13.353174352649564,12.612653258724956,10.980973212260059,1.0
2.0,611.5637399999999,519.75,15.167276440053069,13.96493177719801,13.31473444595205,12.574002884154238,10.943225601049908,1.0
2.0,611.5637399999999,520.0,15.131091582031868,13.926994313456351,13.276392271248593,12.535483791221079,10.905620800007553,1.0
2.0,611.5637399999999,520.25,15.094844715543351,13.889106318435426,13.238143200626721,12.497090950660738,10.868155817764466,1.0
2.0,611.5637399999999,520.5,15.058545718237358,13.851266364709524,13.19998335382217,12.458819705735928,10.83082724600214,1.0
2.0,611.5637399999999,520.75,15.022203338240056,13.813473547876196,13.161909447596894,12.420665734585304,10.793631422602616,1.0
2.0,611.5637399999999,521.0,14.985825374850588,13.775727355940251,13.123918678012553,12.38262501863328,10.756564553145495,1.0
2.0,611.5637399999999,521.25,14.949418823901658,13.738027568487194,13.086008628164556,12.344693815611233,10.71962280070372,1.0
2.0,611.5637399999999,521.5,14.912989995179098,13.700374179064235,13.048177195667412,12.306868636175803,10.682802351490132,1.0
2.0,611.5637399999999,521.75,14.876544607749263,13.662767335606107,13.010422535492394,12.269146223396131,10.646099462112229,1.0
2.0,611.5637399999999,522.0,14.840087867804277,13.62520729486787,12.972743014759264,12.231523534574297,10.60951049283927,1.0
2.0,611.5637399999999,522.25,14.80362453265057,13.587694387713695,12.935137176851486,12.193997724995992,10.573031930258239,1.0
2.0,611.5637399999999,522.5,14.767158963688688,13.55022899280675,12.897603712815336,12.156566133302173,10.536660401909886,1.0
2.0,611.5637399999999,522.75,14.73069517061999,13.51281151679027,12.860141438459442,12.11922626824012,10.500392684897214,1.0
2.0,611.5637399999999,523.0,14.694236848635976,13.475442379475489,12.822749275923954,12.081975796602313,10.464225709993414,1.0
2.0,611.5637399999999,523.25,14.657787409969469,13.438122002883954,12.785426238761735,12.04481253219888,10.428156562423691,1.0
2.0,611.5637399999999,523.5,14.621350010892849,13.400850803250293,12.748171419785677,12.007734425737883,10.392182480219615,1.0
2.0,611.5637399999999,523.75,14.584927575018119,13.363629185292512,12.71098398110069,11.970739555509734,10.35630085083348,1.0
2.0,611.5637399999999,524.0,14.548522813573904,13.326457538213328,12.673863145866505,11.933826118789232,10.32050920653693,1.0
2.0,611.5637399999999,524.25,14.512138243193613,13.289336233017522,12.636808191436723,11.896992423882217,10.284805219002047,1.0
2.0,611.5637399999999,524.5,14.475776201639128,13.2522656208246,12.599818443596572,11.860236882754716,10.24918669336601,1.0
2.0,611.5637399999999,524.75,14.439438861798052,13.215246031929322,12.562893271682034,11.823558004191094,10.213651562005467,1.0
2.0,611.5637399999999,525.0,14.403128244225213,13.178277775419437,12.526032084409604,11.78695438743481,10.17819787818916,1.0
2.0,611.5637399999999,525.25,14.366846228446002,13.141361139204019,12.489234326282489,11.750424716271135,10.142823809733084,1.0
2.0,611.5637399999999,525.5,14.330594563197563,13.104496390339921,12.45249947446732,11.713967753515982,10.107527632748386,1.0
2.0,611.5637399999999,525.75,14.29437487575096,13.06768377557028,12.415827036057745,11.677582335878945,10.072307725546336,1.0
2.0,611.5637399999999,526.0,14.258188680431635,13.030923522009488,12.379216545658474,11.641267369172022,10.037162562744856,1.0
2.0,611.5637399999999,526.25,14.222037386434872,12.994215837924822,12.342667563236919,11.605021823838312,10.002090709605989,1.0
2.0,611.5637399999999,526.5,14.185922305016721,12.95756091357715,12.306179672200171,11.568844730777414,9.967090816622479,1.0
2.0,611.5637399999999,526.75,14.149844656127792,12.920958922092531,12.269752477663376,11.532735177446359,9.932161614362988,1.0
2.0,611.5637399999999,527.0,14.113805574546966,12.884410020343783,12.233385604882043,11.49669230421674,9.897301908579246,1.0
2.0,611.5637399999999,527.25,14.077806115563607,12.847914349826675,12.197078697826027,11.460715300970303,9.862510575573713,1.0
2.0,611.5637399999999,527.5,14.041847260250103,12.811472037519648,12.160831417876931,11.424803403916691,9.827786557823062,1.0
2.0,611.5637399999999,527.75,14.00592992036099,12.775083196719216,12.12464344263391,11.3889558926183,9.793128859850304,1.0
2.0,611.5637399999999,528.0,13.970054942890405,12.73874792784575,12.088514464815402,11.353172087208337,9.758536544336891,1.0
2.0,611.5637399999999,528.25,13.934223114315829,12.702466319216164,12.052444191246309,11.317451345789225,9.724008728464948,1.0
2.0,611.5637399999999,528.5,13.898435164552883,12.666238447781442,12.016432341921853,11.28179306199937,9.689544580479255,1.0
2.0,611.5637399999999,528.75,13.862691770643448,12.630064379828072,11.980478649140563,11.246196662737233,9.655143316458245,1.0
2.0,611.5637399999999,529.0,13.826993560197007,12.593944171643153,11.944582856699963,11.210661606032355,9.620804197283224,1.0
2.0,611.5637399999999,529.25,13.791341114603267,12.557877870143578,11.908744719149336,11.175187379053728,9.586526525795138,1.0
2.0,611.5637399999999,529.5,13.755734972032439,12.521865513470061,11.87296400109473,11.139773496246573,9.552309644128416,1.0
2.0,611.5637399999999,529.75,13.720175630238199,12.485907131547117,11.837240476551877,11.104419497589149,9.518152931211771,1.0
2.0,611.5637399999999,530.0,13.684663549176923,12.450002746610227,11.801573928343219,11.069124946961818,9.484055800426171,1.0
2.0,611.5637399999999,530.25,13.649199153455921,12.414152373701626,11.765964147535637,11.033889430621086,9.450017697410644,1.0
2.0,611.5637399999999,530.5,13.613782834622183,12.378356021136135,11.730410932915838,10.998712555771828,9.416038098007,1.0
2.0,611.5637399999999,530.75,13.578414953302417,12.342613690938565,11.694914090500617,10.963593949231347,9.382116506334986,1.0
2.0,611.5637399999999,531.0,13.543095841204273,12.306925379254167,11.65947343307951,10.928533256179351,9.348252452989852,1.0
2.0,611.5637399999999,531.25,13.507825802987984,12.271291076733602,11.624088779787519,10.893530138988286,9.314445493354741,1.0
2.0,611.5637399999999,531.5,13.472605118016983,12.235710768893872,11.588759955705846,10.858584276128859,9.280695206020729,1.0
2.0,611.5637399999999,531.75,13.437434041995399,12.200184436456592,11.553486791488686,10.823695361145907,9.247001191307756,1.0
2.0,611.5637399999999,532.0,13.402312808499893,12.164712055664943,11.51826912301434,10.788863101700072,9.21336306988012,1.0
2.0,611.5637399999999,532.25,13.367241630412698,12.129293598580576,11.483106791058953,10.754087218671048,9.179780481450537,1.0
2.0,611.5637399999999,532.5,13.332220701262287,12.093929033361684,11.447999640991437,10.719367445318449,9.14625308356715,1.0
2.0,611.5637399999999,532.75,13.297250196477695,12.058618324523398,11.412947522488109,10.684703526496577,9.112780550478252,1.0
2.0,611.5637399999999,533.0,13.262330274562041,12.02336143318158,11.37795028926578,10.650095217919626,9.079362572069725,1.0
2.0,611.5637399999999,533.25,13.227461078190558,11.988158317281083,11.343007798832067,10.615542285474092,9.04599885287061,1.0
2.0,611.5637399999999,533.5,13.192642735237925,11.953008931809398,11.308119912251803,10.581044504575331,9.012689111122423,1.0
2.0,611.5637399999999,533.75,13.157875359739513,11.917913228996646,11.273286493928477,10.54660165956545,8.979433077908173,1.0
2.0,611.5637399999999,534.0,13.123159052790836,11.882871158502768,11.23850741139979,10.512213543149855,8.946230496337224,1.0
2.0,611.5637399999999,534.25,13.088493903389102,11.8478826675927,11.20378253514629,10.47787995586998,8.913081120782493,1.0
2.0,611.5637399999999,534.5,13.053879989220684,11.812947701300324,11.169111738412374,10.443600705609882,8.879984716166543,1.0
2.0,611.5637399999999,534.75,13.019317377397954,11.778066202581897,11.13449489703875,10.409375607134495,8.846941057293522,1.0
2.0,611.5637399999999,535.0,12.98480612514873,11.743238112459618,11.099931889305688,10.375204481657553,8.813949928223954,1.0
2.0,611.5637399999999,535.25,12.950346280461414,11.708463370155979,11.065422595786313,10.34108715643723,8.78101112168967,1.0
2.0,611.5637399999999,535.5,12.915937882688652,11.673741913219473,11.03096689920932,10.307023464397746,8.748124438546263,1.0
2.0,611.5637399999999,535.75,12.881580963112174,11.639073677642225,10.996564684330512,10.273013243775265,8.715289687260713,1.0
2.0,611.5637399999999,536.0,12.847275545471348,11.604458597970055,10.962215837812547,10.239056337786513,8.682506683431868,1.0
2.0,611.5637399999999,536.25,12.81302164645774,11.569896607405452,10.927920248112436,10.205152594318669,8.649775249341724,1.0
2.0,611.5637399999999,536.5,12.778819276177883,11.53538763790393,10.893677805376203,10.171301865639155,8.617095213535489,1.0
2.0,611.5637399999999,536.75,12.744668438586302,11.50093162026417,10.85948840134035,10.137504008124054,8.584466410428606,1.0
2.0,611.5637399999999,537.0,12.710569131890704,11.466528484212358,10.82535192923959,10.103758882003948,8.551888679938981,1.0
2.0,611.5637399999999,537.25,12.676521348931113,11.432178158481095,10.791268283720509,10.070066351126066,8.51936186714284,1.0
2.0,611.5637399999999,537.5,12.642525077534632,11.397880570883219,10.75723736076077,10.036426282731691,8.486885821952631,1.0
2.0,611.5637399999999,537.75,12.608580300847406,11.363635648380853,10.723259057593452,10.00283854724785,8.454460398815641,1.0
2.0,611.5637399999999,538.0,12.57468699764522,11.32944331715003,10.689333272636269,9.969303018092353,8.422085456431901,1.0
2.0,611.5637399999999,538.25,12.540845142624155,11.295303502641115,10.655459905425287,9.935819571491356,8.389760857490236,1.0
2.0,611.5637399999999,538.5,12.507054706672534,11.261216129635354,10.621638856552917,9.902388086308603,8.35748646842121,1.0
2.0,611.5637399999999,538.75,12.473315657125388,11.227181122297758,10.587870027609823,9.869008443885633,8.325262159165957,1.0
2.0,611.5637399999999,539.0,12.439627958002552,11.193198404226571,10.554153321130581,9.835680527892222,8.293087802959814,1.0
2.0,611.5637399999999,539.25,12.40599157023146,11.159267898499555,10.5204886405428,9.802404224186416,8.260963276129832,1.0
2.0,611.5637399999999,539.5,12.372406451855595,11.125389527717271,10.486875890119485,9.769179420683535,8.228888457905299,1.0
2.0,611.5637399999999,539.75,12.338872558229543,11.091563214043557,10.453314974934452,9.736006007233577,8.196863230240382,1.0
2.0,611.5637399999999,540.0,12.305389842201492,11.057788879243402,10.41980580082057,9.702883875506465,8.164887477648175,1.0
2.0,611.5637399999999,540.25,12.271958254283994,11.024066444718361,10.386348274330686,9.669812918884663,8.132961087045347,1.0
2.0,611.5637399999999,540.5,12.238577742813739,10.99039583153967,10.35294230270104,9.636793032362654,8.101083947606798,1.0
2.0,611.5637399999999,540.75,12.205248254101035,10.956776960479226,10.319587793816984,9.603824112452862,8.06925595062958,1.0
2.0,611.5637399999999,541.0,12.171969732569693,10.92320975203855,10.28628465618092,9.570906057097606,8.037476989405583,1.0
2.0,611.5637399999999,541.25,12.138742120887887,10.889694126475874,10.25303279888226,9.538038765586675,8.005746959102359,1.0
2.0,611.5637399999999,541.5,12.1055653600906,10.856230003831469,10.219832131569284,9.505222138480192,7.97406575665158,1.0
2.0,611.5637399999999,541.75,12.072439389694175,10.822817303951325,10.18668256442282,9.472456077536405,7.942433280644653,1.0
2.0,611.5637399999999,542.0,12.039364147803504,10.789455946509296,10.153584008131567,9.4397404856441,7.910849431235014,1.0
2.0,611.5637399999999,542.25,12.006339571212303,10.756145851027796,10.120536373868994,9.407075266759335,7.879314110046678,1.0
2.0,611.5637399999999,542.5,11.97336559549694,10.722886936897154,10.087539573271702,9.374460325846224,7.847827220088651,1.0
2.0,611.5637399999999,542.75,11.940442155104193,10.689679123393704,10.054593518419162,9.341895568821496,7.816388665674811,1.0
2.0,611.5637399999999,543.0,11.907569183433377,10.656522329696687,10.021698121814728,9.309380902502607,7.784998352348932,1.0
2.0,611.5637399999999,543.25,11.874746612913176,10.623416474904065,9.988853296367857,9.276916234559158,7.753656186814488,1.0
2.0,611.5637399999999,543.5,11.841974375073491,10.590361478047283,9.956058955377452,9.244501473467418,7.722362076868961,1.0
2.0,611.5637399999999,543.75,11.809252400612698,10.557357258105073,9.923315012516246,9.21213652846775,7.691115931342346,1.0
2.0,611.5637399999999,544.0,11.776580619460534,10.524403734016353,9.890621381816185,9.179821309524753,7.659917660039584,1.0
2.0,611.5637399999999,544.25,11.74395896083695,10.491500824692276,9.857977977654722,9.147555727289937,7.628767173686678,1.0
