衣料初温（℃）,时间（s）,贴身侧温度（℃）
30.0,224.25,17.448125213582948
30.0,224.5,17.43380275665067
30.0,224.75,17.419387956441685
30.0,225.0,17.40487838151525
30.0,225.25,17.390271668182045
30.0,225.5,17.375565515769228
30.0,225.75,17.36075745647031
30.0,226.0,17.34584483959747
30.0,226.25,17.330825136706714
30.0,226.5,17.315695932289685
30.0,226.75,17.30045448257308
30.0,227.0,17.28509761216396
30.0,227.25,17.26962205330428
30.0,227.5,17.254024581347107
30.0,227.75,17.238301953986706
30.0,228.0,17.222450758908632
30.0,228.25,17.206467259164143
30.0,228.5,17.190347624954935
30.0,228.75,17.17408822571447
30.0,229.0,17.157685609778593
30.0,229.25,17.141136335287083
30.0,229.5,17.124436774795306
30.0,229.75,17.107582989992853
30.0,230.0,17.090570671225358
30.0,230.25,17.07339526085908
30.0,230.5,17.05605218293184
30.0,230.75,17.03853709935447
30.0,231.0,17.020845790574445
30.0,231.25,17.00297363598894
30.0,231.5,16.984915661568838
30.0,231.75,16.96666679974585
30.0,232.0,16.94822168900048
30.0,232.25,16.929574707440654
30.0,232.5,16.910720296338656
30.0,232.75,16.891652989096492
30.0,233.0,16.87236708114485
30.0,233.25,16.85285631116116
30.0,233.5,16.83311407075649
30.0,233.75,16.813133493453826
30.0,234.0,16.792907559729777
30.0,234.25,16.772429598222015
30.0,234.5,16.751692897043363
30.0,234.75,16.730690409586174
30.0,235.0,16.709415091700137
30.0,235.25,16.687859957739448
30.0,235.5,16.666017597321904
30.0,235.75,16.643880079708037
30.0,236.0,16.621439260404262
30.0,236.25,16.598687025885088
30.0,236.5,16.57561560583829
30.0,236.75,16.552217594978256
30.0,237.0,16.528485653664795
30.0,237.25,16.504411860222337
30.0,237.5,16.47998755647863
30.0,237.75,16.45520417416182
30.0,238.0,16.430053722461707
30.0,238.25,16.404528585737086
30.0,238.5,16.3786215371508
30.0,238.75,16.352325472758114
30.0,239.0,16.325633321231003
30.0,239.25,16.29853830908106
30.0,239.5,16.271034266033833
30.0,239.75,16.243115142241322
30.0,240.0,16.214775441320192
30.0,240.25,16.186010904869985
30.0,240.5,16.15681781808043
30.0,240.75,16.127193053774203
30.0,241.0,16.097134008107563
30.0,241.25,16.066638794099767
30.0,241.5,16.03570680226304
30.0,241.75,16.004338461556554
30.0,242.0,15.97253488922182
30.0,242.25,15.94029795802474
30.0,242.5,15.907630333719672
30.0,242.75,15.874535511375939
30.0,243.0,15.841018297508436
30.0,243.25,15.807084757526086
30.0,243.5,15.772742907012853
30.0,243.75,15.738008486662297
30.0,244.0,15.702912777131411
30.0,244.25,15.66749835931105
30.0,244.5,15.63181023637342
30.0,244.75,15.595890622328925
30.0,245.0,15.55977688976184
30.0,245.25,15.523501179852357
30.0,245.5,15.487090747878332
30.0,245.75,15.450568574080176
30.0,246.0,15.413954021060066
30.0,246.25,15.377263444452801
30.0,246.5,15.34051072369564
30.0,246.75,15.303707707346579
30.0,247.0,15.266864579220737
30.0,247.25,15.229990155860689
30.0,247.5,15.1930921265767
30.0,247.75,15.156177246478727
30.0,248.0,15.119251491544116
30.0,248.25,15.082320183284251
30.0,248.5,15.045388089194528
30.0,248.75,15.008459503972391
30.0,249.0,14.971538315483249
30.0,249.25,14.934628058631967
30.0,249.5,14.897731959634962
30.0,249.75,14.860852972659181
30.0,250.0,14.823993810375368
30.0,250.25,14.787156969642622
30.0,250.5,14.750344753281635
30.0,250.75,14.71355928869012
30.0,251.0,14.676802543894565
30.0,251.25,14.640076341507365
30.0,251.5,14.603382370960775
30.0,251.75,14.56672219931251
30.0,252.0,14.530097280857905
30.0,252.25,14.493508965736625
30.0,252.5,14.456958507685
30.0,252.75,14.420447071056069
30.0,253.0,14.38397573720664
30.0,253.25,14.347545510332617
30.0,253.5,14.311157322819525
30.0,253.75,14.274812040163955
30.0,254.0,14.238510465512501
30.0,254.25,14.202253343857514
30.0,254.5,14.16604136592331
30.0,254.75,14.129875171771522
30.0,255.0,14.093755354150717
30.0,255.25,14.057682461611975
30.0,255.5,14.021657001409729
30.0,255.75,13.98567944220489
30.0,256.0,13.949750216585484
30.0,256.25,13.913869723418497
30.0,256.5,13.878038330045296
30.0,256.75,13.842256374331871
30.0,257.0,13.806524166584115
30.0,257.25,13.770841991337575
30.0,257.5,13.73521010903024
30.0,257.75,13.699628757566373
30.0,258.0,13.664098153778678
30.0,258.25,13.628618494795592
30.0,258.5,13.59318995932004
30.0,258.75,13.557812708825457
30.0,259.0,13.52248688867455
30.0,259.25,13.487212629165812
30.0,259.5,13.451990046512556
30.0,259.75,13.416819243758823
30.0,260.0,13.381700311636285
30.0,260.25,13.346633329365961
30.0,260.5,13.311618365408297
30.0,260.75,13.276655478165017
30.0,261.0,13.241744716635752
30.0,261.25,13.206886121032477
30.0,261.5,13.172079723354393
30.0,261.75,13.137325547925839
30.0,262.0,13.102623611899626
30.0,262.25,13.067973925727973
30.0,262.5,13.03337649360319
30.0,262.75,12.998831313870006
30.0,263.0,12.96433837941139
30.0,263.25,12.929897678009544
30.0,263.5,12.895509192683727
30.0,263.75,12.861172902006302
30.0,264.0,12.826888780398505
30.0,264.25,12.792656798407158
30.0,264.5,12.75847692296361
30.0,264.75,12.724349117626014
30.0,265.0,12.690273342806023
30.0,265.25,12.656249555980898
30.0,265.5,12.622277711891984
30.0,265.75,12.588357762730409
30.0,266.0,12.554489658310834
30.0,266.25,12.520673346234016
30.0,266.5,12.486908772038941
30.0,266.75,12.45319587934511
30.0,267.0,12.419534609985728
30.0,267.25,12.385924904132272
30.0,267.5,12.352366700411057
30.0,267.75,12.318859936012297
30.0,268.0,12.285404546792128
30.0,268.25,12.252000467368083
30.0,268.5,12.218647631208384
30.0,268.75,12.185345970715508
30.0,269.0,12.15209541730434
30.0,269.25,12.118895901475314
30.0,269.5,12.085747352882812
30.0,269.75,12.052649700399172
30.0,270.0,12.019602872174538
30.0,270.25,11.986606795692879
30.0,270.5,11.953661397824378
30.0,270.75,11.920766604874414
30.0,271.0,11.887922342629416
30.0,271.25,11.855128536399736
30.0,271.5,11.822385111059738
30.0,271.75,11.789691991085311
30.0,272.0,11.757049100588944
30.0,272.25,11.724456363352537
30.0,272.5,11.691913702858079
30.0,272.75,11.659421042316325
30.0,273.0,11.62697830469365
30.0,273.25,11.59458541273711
30.0,273.5,11.56224228899792
30.0,273.75,11.529948855853371
30.0,274.0,11.497705035527341
30.0,274.25,11.465510750109454
30.0,274.5,11.433365921573014
30.0,274.75,11.401270471791745
30.0,275.0,11.369224322555441
30.0,275.25,11.337227395584605
30.0,275.5,11.305279612544123
30.0,275.75,11.273380895056023
30.0,276.0,11.24153116471144
30.0,276.25,11.209730343081741
30.0,276.5,11.177978351728955
30.0,276.75,11.146275112215504
30.0,277.0,11.114620546113287
30.0,277.25,11.083014575012154
30.0,277.5,11.051457120527848
30.0,277.75,11.019948104309387
30.0,278.0,10.988487448045964
30.0,278.25,10.957075073473389
30.0,278.5,10.925710902380102
30.0,278.75,10.894394856612774
30.0,279.0,10.863126858081527
30.0,279.25,10.83190682876482
30.0,279.5,10.800734690713977
30.0,279.75,10.769610366057432
30.0,280.0,10.738533777004658
30.0,280.25,10.707504845849853
30.0,280.5,10.67652349497534
30.0,280.75,10.645589646854772
30.0,281.0,10.614703224056061
30.0,281.25,10.583864149244159
30.0,281.5,10.553072345183585
30.0,281.75,10.522327734740827
30.0,282.0,10.49163024088653
30.0,282.25,10.460979786697536
30.0,282.5,10.430376295358805
30.0,282.75,10.399819690165147
30.0,283.0,10.369309894522866
30.0,283.25,10.33884683195125
30.0,283.5,10.308430426083978
30.0,283.75,10.278060600670393
30.0,284.0,10.247737279576695
30.0,284.25,10.21746038678702
30.0,284.5,10.187229846404456
30.0,284.75,10.157045582651962
30.0,285.0,10.126907519873214
30.0,285.25,10.096815582533374
30.0,285.5,10.066769695219808
30.0,285.75,10.036769782642722
30.0,286.0,10.00681576963575
30.0,286.25,9.976907581156496
33.0,0.0,33.000625773487634
33.0,0.25,33.025841444602236
33.0,0.5,33.03646828027068
33.0,0.75,33.04458754756637
33.0,1.0,33.05137397809475
33.0,1.25,33.05717696614321
33.0,1.5,33.06198965363832
33.0,1.75,33.06559574964826
33.0,2.0,33.067675521226874
33.0,2.25,33.06788857713911
33.0,2.5,33.06592773571668
33.0,2.75,33.061546493190455
33.0,3.0,33.05456764871261
33.0,3.25,33.04488069353874
33.0,3.5,33.0324336249907
33.0,3.75,33.01722276688261
33.0,4.0,32.99928260025513
33.0,4.25,32.97867658163372
33.0,4.5,32.95548932120641
33.0,4.75,32.92982016681992
33.0,5.0,32.901778081560636
33.0,5.25,32.87147763987758
33.0,5.5,32.839035954882974
33.0,5.75,32.804570361586364
33.0,6.0,32.76819670295488
33.0,6.25,32.73002809028034
33.0,6.5,32.69017403269664
33.0,6.75,32.64873985128598
33.0,7.0,32.605826310603256
33.0,7.25,32.56152941474722
33.0,7.5,32.51594032665684
33.0,7.75,32.46914537852638
33.0,8.0,32.42122614852203
33.0,8.25,32.37225958471189
33.0,8.5,32.32231816160128
33.0,8.75,32.271470058156005
33.0,9.0,32.21977934890646
33.0,9.25,32.167306201824545
33.0,9.5,32.11410707828527
33.0,9.75,32.06023493167283
33.0,10.0,32.00573940214862
33.0,10.25,31.950667005830955
33.0,10.5,31.895061317194425
33.0,10.75,31.838963143919646
33.0,11.0,31.78241069374264
33.0,11.25,31.725439733091527
33.0,11.5,31.66808373747371
33.0,11.75,31.61037403370604
33.0,12.0,31.552339934171815
33.0,12.25,31.49400886335343
33.0,12.5,31.435406476932116
33.0,12.75,31.376556773773707
33.0,13.0,31.317482201134453
33.0,13.25,31.258203753427058
33.0,13.5,31.198741064886782
33.0,13.75,31.13911249647232
33.0,14.0,31.0793352173276
33.0,14.25,31.019425281119567
33.0,14.5,30.959397697554987
33.0,14.75,30.899266499365194
33.0,15.0,30.839044805034636
33.0,15.25,30.77874487753425
33.0,15.5,30.71837817930721
33.0,15.75,30.657955423740653
33.0,16.0,30.597486623343737
33.0,16.25,30.536981134839454
33.0,16.5,30.47644770136541
33.0,16.75,30.415894491966906
33.0,17.0,30.355329138554584
33.0,17.25,30.294758770488105
33.0,17.5,30.234190046937574
33.0,17.75,30.17362918716473
33.0,18.0,30.11308199885705
33.0,18.25,30.0525539046396
33.0,18.5,29.992049966881417
33.0,18.75,29.931574910905997
33.0,19.0,29.871133146708296
33.0,19.25,29.8107287892741
33.0,19.5,29.750365677591827
33.0,19.75,29.6900473924406
33.0,20.0,29.629777273033397
33.0,20.25,29.569558432588885
33.0,20.5,29.509393772900893
33.0,20.75,29.44928599796997
33.0,21.0,29.389237626757417
33.0,21.25,29.32925100511825
33.0,21.5,29.269328316965968
33.0,21.75,29.209471594718522
33.0,22.0,29.149682729071802
33.0,22.25,29.08996347814385
33.0,22.5,29.030315476030513
33.0,22.75,28.970740240810077
33.0,23.0,28.911239182032713
33.0,23.25,28.851813607727667
33.0,23.5,28.792464730959363
33.0,23.75,28.733193675961363
33.0,24.0,28.67400148387545
33.0,24.25,28.614889118121216
33.0,24.5,28.555857469419916
33.0,24.75,28.496907360494944
33.0,25.0,28.43803955046956
33.0,25.25,28.379254738981608
33.0,25.5,28.32055357003325
33.0,25.75,28.26193663559284
33.0,26.0,28.203404478964906
33.0,26.25,28.144957597943197
33.0,26.5,28.08659644776064
33.0,26.75,28.028321443849443
33.0,27.0,27.970132964423463
33.0,27.25,27.91203135289425
33.0,27.5,27.854016920131645
33.0,27.75,27.79609000657839
33.0,28.0,27.738257461008697
33.0,28.25,27.680556712482492
33.0,28.5,27.623053572036092
33.0,28.75,27.565823429885857
33.0,29.0,27.50893971773124
33.0,29.25,27.452468143456557
33.0,29.5,27.39646462636383
33.0,29.75,27.34097648040935
33.0,30.0,27.28604372800703
33.0,30.25,27.2316997830278
33.0,30.5,27.177971749267236
33.0,30.75,27.124881702845386
33.0,31.0,27.072447322839285
33.0,31.25,27.020682431922342
33.0,31.5,26.96959793333368
33.0,31.75,26.919202148270752
33.0,32.0,26.869500906391043
33.0,32.25,26.82049799478413
33.0,32.5,26.772195358395845
33.0,32.75,26.724593310764742
33.0,33.0,26.677690362242885
33.0,33.25,26.63148340109753
33.0,33.5,26.585968264747823
33.0,33.75,26.541140370405376
33.0,34.0,26.496994636853444
33.0,34.25,26.45352526838207
33.0,34.5,26.41072599581748
33.0,34.75,26.368589716328707
33.0,35.0,26.327108695351363
33.0,35.25,26.28627444074288
33.0,35.5,26.246077596287556
33.0,35.75,26.2065083974032
33.0,36.0,26.16755723100914
33.0,36.25,26.129214713665075
33.0,36.5,26.091471222423987
33.0,36.75,26.054316774636344
33.0,37.0,26.017740892702154
33.0,37.25,25.981733307054288
33.0,37.5,25.946283879671075
33.0,37.75,25.911382185834555
33.0,38.0,25.877017544642793
33.0,38.25,25.84317924995911
33.0,38.5,25.809856937761765
33.0,38.75,25.777040575244037
33.0,39.0,25.744720141621535
33.0,39.25,25.712885362352594
33.0,39.5,25.68152575465502
33.0,39.75,25.650631211117883
33.0,40.0,25.62019196071281
33.0,40.25,25.590198181056284
33.0,40.5,25.560640456112314
33.0,40.75,25.531509693194714
33.0,41.0,25.502796795639917
33.0,41.25,25.474492806284154
33.0,41.5,25.446588988621976
33.0,41.75,25.419076705615716
33.0,42.0,25.39194727937029
33.0,42.25,25.365192017944217
33.0,42.5,25.338802262864192
33.0,42.75,25.3127693969058
33.0,43.0,25.287085125526975
33.0,43.25,25.261741658302192
33.0,43.5,25.236731175316685
33.0,43.75,25.212045671806468
33.0,44.0,25.18767739009714
33.0,44.25,25.163619099426548
33.0,44.5,25.1398640928396
33.0,44.75,25.11640583977117
33.0,45.0,25.093237805785215
33.0,45.25,25.070353617074474
33.0,45.5,25.04774717014642
33.0,45.75,25.025412612456492
33.0,46.0,25.003344073083372
33.0,46.25,24.981535552612165
33.0,46.5,24.959981320737352
33.0,46.75,24.938676072599147
33.0,47.0,24.917614527051214
33.0,47.25,24.8967912694398
33.0,47.5,24.876200867086876
33.0,47.75,24.855837958700235
33.0,48.0,24.835697307484963
33.0,48.25,24.815773873938934
33.0,48.5,24.796062949912983
33.0,48.75,24.776560060568197
33.0,49.0,24.757260739060808
33.0,49.25,24.738160518738226
33.0,49.5,24.719255059076186
33.0,49.75,24.70054015069889
33.0,50.0,24.682011632254326
33.0,50.25,24.663665380183836
33.0,50.5,24.64549734774101
33.0,50.75,24.62750364971712
33.0,51.0,24.609680813947016
33.0,51.25,24.592025711558474
33.0,51.5,24.57453507947372
33.0,51.75,24.5572054139396
33.0,52.0,24.540033205724114
33.0,52.25,24.523015086537242
33.0,52.5,24.50614780038392
33.0,52.75,24.48942813959406
33.0,53.0,24.47285292327531
33.0,53.25,24.456418979780622
33.0,53.5,24.440123198116392
33.0,53.75,24.423962684719925
33.0,54.0,24.407934792228577
33.0,54.25,24.392036976970545
33.0,54.5,24.37626668797647
33.0,54.75,24.36062140228153
33.0,55.0,24.34509873873583
33.0,55.25,24.32969645453988
33.0,55.5,24.314412350880577
33.0,55.75,24.29924422923128
33.0,56.0,24.284189879386098
33.0,56.25,24.269247074545046
33.0,56.5,24.254413615664554
33.0,56.75,24.239687433535963
33.0,57.0,24.225066591692332
33.0,57.25,24.21054918668467
33.0,57.5,24.196133280346043
33.0,57.75,24.18181691587396
33.0,58.0,24.167598152343515
33.0,58.25,24.15347509330657
33.0,58.5,24.139445932696255
33.0,58.75,24.125508999427847
33.0,59.0,24.111662722191348
33.0,59.25,24.097905524259858
33.0,59.5,24.084235792938724
33.0,59.75,24.070651921421604
33.0,60.0,24.057152358864187
33.0,60.25,24.043735624372612
33.0,60.5,24.030400312335626
33.0,60.75,24.017145094310617
33.0,61.0,24.003968687234828
33.0,61.25,23.990869774873833
33.0,61.5,23.977846996552923
33.0,61.75,23.964898982984373
33.0,62.0,23.952024379100973
33.0,62.25,23.93922186000074
33.0,62.5,23.92649014954631
33.0,62.75,23.913828036887796
33.0,63.0,23.90123437077537
33.0,63.25,23.88870804170919
33.0,63.5,23.876247969866398
33.0,63.75,23.86385310613408
33.0,64.0,23.85152244698952
33.0,64.25,23.83925503899901
33.0,64.5,23.827049961017888
33.0,64.75,23.814906284135645
33.0,65.0,23.8028230649414
33.0,65.25,23.79079934840848
33.0,65.5,23.778834135620865
33.0,65.75,23.766926395040294
33.0,66.0,23.755075112657973
33.0,66.25,23.743279366464876
33.0,66.5,23.731538332931045
33.0,66.75,23.719851242152167
33.0,67.0,23.70821732754676
33.0,67.25,23.69663581697268
33.0,67.5,23.68510595027874
33.0,67.75,23.673626999177966
33.0,68.0,23.662198266668593
33.0,68.25,23.65081906089797
33.0,68.5,23.63948865511838
33.0,68.75,23.628206293320353
33.0,69.0,23.616971215636855
33.0,69.25,23.60578266877184
33.0,69.5,23.594639914208692
33.0,69.75,23.583542246300386
33.0,70.0,23.572489036947083
33.0,70.25,23.56147973808784
33.0,70.5,23.55051383697335
33.0,70.75,23.539590777087
33.0,71.0,23.528709948304137
33.0,71.25,23.51787072593216
33.0,71.5,23.507072513891504
33.0,71.75,23.496314761083447
33.0,72.0,23.485596948892187
33.0,72.25,23.474918562975205
33.0,72.5,23.464279079809202
33.0,72.75,23.45367797505508
33.0,73.0,23.443114738174504
33.0,73.25,23.432588881540052
33.0,73.5,23.42209993793128
33.0,73.75,23.411647445891802
33.0,74.0,23.401230933030273
33.0,74.25,23.390849919529032
33.0,74.5,23.380503924073306
33.0,74.75,23.370192452699712
33.0,75.0,23.359915003526496
33.0,75.25,23.34967108188119
33.0,75.5,23.339460212584257
33.0,75.75,23.329281944784775
33.0,76.0,23.319135849482848
33.0,76.25,23.309021512823414
33.0,76.5,23.298938529447987
33.0,76.75,23.288886502635226
33.0,77.0,23.278865045338097
33.0,77.25,23.26887377488073
33.0,77.5,23.25891231345828
33.0,77.75,23.24898028965779
33.0,78.0,23.23907732854933
33.0,78.25,23.22920304629113
33.0,78.5,23.21935705827401
33.0,78.75,23.209538993198077
33.0,79.0,23.199748510981102
33.0,79.25,23.189985302605493
33.0,79.5,23.18024907668158
33.0,79.75,23.170539538439197
33.0,80.0,23.160856382721292
33.0,80.25,23.151199300159625
33.0,80.5,23.141567977145858
33.0,80.75,23.131962088961362
33.0,81.0,23.122381305127206
33.0,81.25,23.112825300095526
33.0,81.5,23.10329376125876
33.0,81.75,23.093786391937574
33.0,82.0,23.084302910026764
33.0,82.25,23.074843043602087
33.0,82.5,23.065406524393286
33.0,82.75,23.05599308776064
33.0,83.0,23.046602476396195
33.0,83.25,23.037234444114304
33.0,83.5,23.027888757253262
33.0,83.75,23.01856519258919
33.0,84.0,23.009263529725327
33.0,84.25,22.99998353797699
33.0,84.5,22.990724977907547
33.0,84.75,22.98148760931862
33.0,85.0,22.972271192546383
33.0,85.25,22.963075488443287
33.0,85.5,22.953900261660156
33.0,85.75,22.94474528439511
33.0,86.0,22.935610339590824
33.0,86.25,22.926495221247038
33.0,86.5,22.917399730738822
33.0,86.75,22.90832366399615
33.0,87.0,22.89926679950281
33.0,87.25,22.89022890412574
33.0,87.5,22.881209743503433
33.0,87.75,22.87220908442996
33.0,88.0,22.863226695761764
33.0,88.25,22.854262351867597
33.0,88.5,22.845315837291707
33.0,88.75,22.836386954648788
33.0,89.0,22.827475525693128
33.0,89.25,22.818581386100036
33.0,89.5,22.809704378666193
33.0,89.75,22.800844346460405
33.0,90.0,22.792001132549622
33.0,90.25,22.78317457999322
33.0,90.5,22.774364521085428
33.0,90.75,22.765570771626713
33.0,91.0,22.75679313877279
33.0,91.25,22.748031430509975
33.0,91.5,22.739285460868523
33.0,91.75,22.73055505201467
33.0,92.0,22.721840034705863
33.0,92.25,22.71314024673498
33.0,92.5,22.70445552737123
33.0,92.75,22.695785716777486
33.0,93.0,22.68713065877544
33.0,93.25,22.67849020081112
33.0,93.5,22.669864190130472
33.0,93.75,22.661252474557152
33.0,94.0,22.652654905311433
33.0,94.25,22.64407133624021
33.0,94.5,22.63550162093866
33.0,94.75,22.62694561407146
33.0,95.0,22.618403173122324
33.0,95.25,22.609874154042128
33.0,95.5,22.601358406814814
33.0,95.75,22.592855778834533
33.0,96.0,22.584366119617414
33.0,96.25,22.57588928058112
33.0,96.5,22.56742511366464
33.0,96.75,22.558973473337794
33.0,97.0,22.550534219743664
33.0,97.25,22.54210722219952
33.0,97.5,22.533692361270187
33.0,97.75,22.525289527327384
33.0,98.0,22.516898617173876
33.0,98.25,22.508519528383314
33.0,98.5,22.50015215692021
33.0,98.75,22.491796399101414
33.0,99.0,22.483452151701613
33.0,99.25,22.475119304625974
33.0,99.5,22.46679774064668
33.0,99.75,22.458487341137594
33.0,100.0,22.450187989984276
33.0,100.25,22.44189957440026
33.0,100.5,22.433621985571833
33.0,100.75,22.425355119308414
33.0,101.0,22.41709887451192
33.0,101.25,22.408853148442226
33.0,101.5,22.400617837083605
33.0,101.75,22.39239283714063
33.0,102.0,22.384178040033316
33.0,102.25,22.375973319938605
33.0,102.5,22.367778537568373
33.0,102.75,22.35959355099845
33.0,103.0,22.351418225533696
33.0,103.25,22.34325244956235
33.0,103.5,22.33509613629069
33.0,103.75,22.326949213669124
33.0,104.0,22.318811609246005
33.0,104.25,22.310683233384164
33.0,104.5,22.302563981167467
33.0,104.75,22.29445374256247
33.0,105.0,22.28635240719808
33.0,105.25,22.278259863146175
33.0,105.5,22.270175998543
33.0,105.75,22.262100704921796
33.0,106.0,22.25403387841112
33.0,106.25,22.245975417984763
33.0,106.5,22.237925225455125
33.0,106.75,22.229883206820272
33.0,107.0,22.22184927129367
33.0,107.25,22.213823324778275
33.0,107.5,22.20580526927969
33.0,107.75,22.19779500714822
33.0,108.0,22.18979244407162
33.0,108.25,22.18179749009043
33.0,108.5,22.17381005987837
33.0,108.75,22.16583007289441
33.0,109.0,22.157857452329836
33.0,109.25,22.149892120741356
33.0,109.5,22.141933998700967
33.0,109.75,22.13398300718189
33.0,110.0,22.12603906830445
33.0,110.25,22.1181021003228
33.0,110.5,22.110172016671466
33.0,110.75,22.10224872990668
33.0,111.0,22.094332153895344
33.0,111.25,22.086422200387624
33.0,111.5,22.078518777691617
33.0,111.75,22.070621793886065
33.0,112.0,22.062731159294312
33.0,112.25,22.05484678432119
33.0,112.5,22.046968576600875
33.0,112.75,22.039096443071113
33.0,113.0,22.03123029338306
33.0,113.25,22.023370041461195
33.0,113.5,22.015515605345982
33.0,113.75,22.00766690731221
33.0,114.0,21.999823874134627
33.0,114.25,21.991986435512327
33.0,114.5,21.984154519004665
33.0,114.75,21.976328050172366
33.0,115.0,21.96850695569298
33.0,115.25,21.960691162841663
33.0,115.5,21.95288059226908
33.0,115.75,21.945075158714108
33.0,116.0,21.93727477657114
33.0,116.25,21.929479363087307
33.0,116.5,21.921688838790576
33.0,116.75,21.913903127443636
33.0,117.0,21.906122156627504
33.0,117.25,21.89834585675274
33.0,117.5,21.890574154979177
33.0,117.75,21.88280697315294
33.0,118.0,21.87504423149788
33.0,118.25,21.867285851775343
33.0,118.5,21.85953175645572
33.0,118.75,21.85178186681473
33.0,119.0,21.844036104468664
33.0,119.25,21.83629439352991
33.0,119.5,21.8285566595154
33.0,119.75,21.82082282581013
33.0,120.0,21.81309281471671
33.0,120.25,21.805366550490415
33.0,120.5,21.797643959441455
33.0,120.75,21.789924965631275
33.0,121.0,21.782209491388
33.0,121.25,21.774497460707437
33.0,121.5,21.76678880000904
33.0,121.75,21.75908343396994
33.0,122.0,21.7513812851777
33.0,122.25,21.743682277274935
33.0,122.5,21.73598633609483
33.0,122.75,21.728293385945058
33.0,123.0,21.72060334898442
33.0,123.25,21.712916148204442
33.0,123.5,21.705231709136914
33.0,123.75,21.697549957431498
33.0,124.0,21.689870816344122
33.0,124.25,21.682194208642937
33.0,124.5,21.67452005918391
33.0,124.75,21.666848294000673
33.0,125.0,21.659178837149177
33.0,125.25,21.65151161189207
33.0,125.5,21.643846543726113
33.0,125.75,21.63618356038387
33.0,126.0,21.628522585974178
33.0,126.25,21.620863540949564
33.0,126.5,21.613206346307738
33.0,126.75,21.605550925356322
33.0,127.0,21.59789720089972
33.0,127.25,21.590245095132826
33.0,127.5,21.582594532210525
33.0,127.75,21.57494543928838
33.0,128.0,21.567297743571796
33.0,128.25,21.559651369965636
33.0,128.5,21.55200624307015
33.0,128.75,21.544362289644955
33.0,129.0,21.53671943726416
33.0,129.25,21.529077609432267
33.0,129.5,21.52143672672757
33.0,129.75,21.51379671092586
33.0,130.0,21.506157486183128
33.0,130.25,21.498518975304187
33.0,130.5,21.490881100088956
33.0,130.75,21.483243784402468
33.0,131.0,21.475606954452896
33.0,131.25,21.4679705328398
33.0,131.5,21.460334435836955
33.0,131.75,21.452698577311494
33.0,132.0,21.445062872921213
33.0,132.25,21.437427241573587
33.0,132.5,21.42979160579821
33.0,132.75,21.42215589235076
33.0,133.0,21.41452003218104
33.0,133.25,21.406883955627617
33.0,133.5,21.399247580449842
33.0,133.75,21.391610813092583
33.0,134.0,21.383973557223783
33.0,134.25,21.376335719094072
33.0,134.5,21.368697209971117
33.0,134.75,21.361057946926323
33.0,135.0,21.3534178528409
33.0,135.25,21.345776854738062
33.0,135.5,21.33813487794065
33.0,135.75,21.330491844991858
33.0,136.0,21.322847678870918
33.0,136.25,21.315202304675697
33.0,136.5,21.307555646798743
33.0,136.75,21.29990762663164
33.0,137.0,21.292258164799843
33.0,137.25,21.284607183315863
33.0,137.5,21.276954600858588
33.0,137.75,21.26930032234785
33.0,138.0,21.261644241629476
33.0,138.25,21.253986250535892
33.0,138.5,21.246326245384473
33.0,138.75,21.23866413087361
33.0,139.0,21.230999820310014
33.0,139.25,21.22333323417048
33.0,139.5,21.215664295572182
33.0,139.75,21.20799291741914
33.0,140.0,21.20031900230936
33.0,140.25,21.19264245036634
33.0,140.5,21.18496316428517
33.0,140.75,21.177281051703403
33.0,141.0,21.16959602595262
33.0,141.25,21.161908006012297
33.0,141.5,21.15421691443553
33.0,141.75,21.14652266956069
33.0,142.0,21.138825182518495
33.0,142.25,21.131124361470878
33.0,142.5,21.12342011573104
33.0,142.75,21.115712356318568
33.0,143.0,21.108000995739275
33.0,143.25,21.1002859491673
33.0,143.5,21.092567134537145
33.0,143.75,21.084844466151367
33.0,144.0,21.07711784511916
33.0,144.25,21.06938716238735
33.0,144.5,21.06165230715755
33.0,144.75,21.053913172823513
33.0,145.0,21.046169660483745
33.0,145.25,21.038421679151206
33.0,145.5,21.030669144289075
33.0,145.75,21.0229119734535
33.0,146.0,21.01515007629514
33.0,146.25,21.007383354864757
33.0,146.5,20.999611709865267
33.0,146.75,20.991835044201068
33.0,147.0,20.984053263245233
33.0,147.25,20.976266275419224
33.0,147.5,20.96847399315385
33.0,147.75,20.960676330010415
33.0,148.0,20.95287318741638
33.0,148.25,20.9450644515132
33.0,148.5,20.937250001353036
33.0,148.75,20.929429717279547
33.0,149.0,20.92160348857016
33.0,149.25,20.913771215478473
33.0,149.5,20.905932807081385
33.0,149.75,20.898088178083846
33.0,150.0,20.890237243212997
33.0,150.25,20.882379914699726
33.0,150.5,20.87451610427705
33.0,150.75,20.86664572407208
33.0,151.0,20.858768680731966
33.0,151.25,20.850884870824537
33.0,151.5,20.842994184855986
33.0,151.75,20.835096513184872
33.0,152.0,20.827191749555187
33.0,152.25,20.819279792640586
33.0,152.5,20.811360546257227
33.0,152.75,20.80343391852478
33.0,153.0,20.7954998186944
33.0,153.25,20.78755815377873
33.0,153.5,20.77960882959599
33.0,153.75,20.771651752474764
33.0,154.0,20.763686825357656
33.0,154.25,20.755713940589164
33.0,154.5,20.74773298237034
33.0,154.75,20.739743832298643
33.0,155.0,20.731746367414956
33.0,155.25,20.723740454342252
33.0,155.5,20.715725952600923
33.0,155.75,20.707702723562154
