时间（s）,贴身侧温度（℃）,功能层均温（℃）,外表面温度（℃）,固化进度
199.5,19.657536497084944,18.425106092948386,15.572694611699038,0.7579089040700374
199.75,19.647867459616464,18.41488417541427,15.563150340867649,0.7590337128521331
200,19.63818354975573,18.40464882843347,15.553592128210251,0.7601599905407093
200.25,19.628484859083482,18.39439969118963,15.54402016951667,0.7612834771145144
200.5,19.618771489707694,18.384136431921505,15.534434594187447,0.762404574035945
200.75,19.60904353615926,18.373858968885802,15.524835462418789,0.7635272156881734
201,19.599301075663362,18.363567940056672,15.515222799119869,0.7646489873164557
201.25,19.589544171477165,18.35326489877993,15.505596673333883,0.7657667257199197
201.5,19.57977289385681,18.342949739676687,15.49595729362675,0.7668857688300595
201.75,19.569987347064625,18.332622372192926,15.486304925232712,0.7680061280923813
202,19.560187663250044,18.322282822974415,15.476639792799242,0.7691215707611396
202.25,19.550373982750287,18.311931035924033,15.46696208003143,0.7702368745995393
202.5,19.540546443600636,18.301566932343547,15.457271936385101,0.7713534985052427
202.75,19.53070517644453,18.291190709416757,15.447569479731314,0.7724682618702052
203,19.520850302573663,18.28080265656911,15.4378548208601,0.7735800570852805
203.25,19.51098193817035,18.27040269513191,15.428128085711498,0.7746931198569121
203.5,19.501100199581053,18.259990727195813,15.41838939420213,0.7758070438718788
203.75,19.491205200799705,18.24956628387618,15.40863883693622,0.776915439489575
204,19.48129704674278,18.239129301308395,15.398876450649231,0.7780251631617296
204.25,19.471375824814032,18.228679713943436,15.38910223429381,0.7791362216869867
204.5,19.46144160455654,18.218218029298356,15.37931617903571,0.780242374603987
204.75,19.451494444197554,18.20774424413328,15.36951831199448,0.781349050239036
205,19.441534402646734,18.197258289267147,15.359708686744202,0.7824570059117755
205.25,19.43156154227439,18.186761343558125,15.349887356156918,0.7835612399087459
205.5,19.421575929270098,18.17625376738415,15.340054449597856,0.784664853869086
205.75,19.41157765032223,18.165735482344903,15.330210170495194,0.7857695854811556
206,19.40156681714182,18.155206451001394,15.32035471566018,0.7868727789182473
206.25,19.391543553460995,18.144666655149503,15.310488246114291,0.7879731887071952
206.5,19.381507983180803,18.134116030152956,15.300610891671822,0.7890747235161009
206.75,19.371460224617348,18.123554614537934,15.290722755044353,0.7901762520016637
207,19.361400387976524,18.11298281077144,15.280823924006699,0.7912736662261098
207.25,19.351328577292865,18.102400552832048,15.270914503709575,0.7923721598612715
207.5,19.341244897046494,18.091807779936065,15.260994602426544,0.7934717397672956
207.75,19.33114945135874,18.08120581509513,15.251064315229414,0.7945664525275973
208,19.321042344719242,18.070594635174334,15.241123814850472,0.795661880811844
208.25,19.31092370006187,18.059974174187904,15.231173322036533,0.7967582612270661
208.5,19.30079365811308,18.049344147582307,15.221213026925547,0.7978521879367899
208.75,19.29065236256453,18.038704330625702,15.211243063736807,0.798944495462295
209,19.280499946809368,18.028054673699724,15.201263511164367,0.8000378090129474
209.25,19.270336527331388,18.017395114423234,15.191274416196812,0.8011299651848284
209.5,19.260162204577526,18.006725582392306,15.181275809748643,0.8022194484907939
209.75,19.249977065758983,17.99604603033879,15.17126771017639,0.8033099510836916
210,19.23978118680205,17.98535665935155,15.161250127984944,0.8043998976514444
210.25,19.22957463497066,17.974658069603766,15.151223088502151,0.8054867099485644
210.5,19.21935747646695,17.96395020334758,15.141186669181744,0.8065744595377228
210.75,19.209129786985343,17.953233088767206,15.131140969303724,0.8076626048779618
211,19.1988916500456,17.942507409400513,15.121086081102119,0.8087466495313447
211.25,19.18864315350997,17.9317731059671,15.111022132779794,0.8098315605196675
211.5,19.178384395923477,17.921030126804006,15.10094926756101,0.81091734383919
211.75,19.168115483505453,17.910277945291103,15.09086760166869,0.8119994330771977
212,19.157836519809063,17.89951642861934,15.080777190373912,0.8130815447584325
212.25,19.14754759324193,17.8887455383449,15.070678038929561,0.8141645959405899
212.5,19.13724877382176,17.877966119274245,15.060570141827375,0.8152444644589224
212.75,19.126940120977753,17.867178387909966,15.050453554415697,0.8163239292123889
213,19.116621701982982,17.856382293378292,15.040328389046621,0.8174042263695247
213.25,19.10629359813929,17.845577440542403,15.0301947554841,0.8184825970781305
213.5,19.09595589582502,17.834763469180732,15.020052714840876,0.8195592927461217
213.75,19.08560867237652,17.82394034654194,15.009902268461534,0.8206368970685256
214,19.07525198749209,17.813108320454162,14.999743391940871,0.8217129537474386
214.25,19.064885886449336,17.80226767390011,14.989576079724909,0.8227870916251626
214.5,19.0545104107395,17.791418363546185,14.979400362618092,0.8238620843355168
214.75,19.04412560611151,17.780560520077135,14.969216283982911,0.8249362091019613
215,19.033731522108447,17.769694449272478,14.959023892154887,0.826007671434652
215.25,19.023328211876184,17.758820106475767,14.948823257018743,0.8270799456486546
215.5,19.01291573485128,17.74793745607528,14.938614452712343,0.8281524697994846
215.75,19.002494153961717,17.73704649948184,14.928397538936384,0.8292211564100742
216,18.992063531014324,17.7261471989103,14.918172563060663,0.830290658696705
216.25,18.981623924572208,17.715239518010183,14.9079395614585,0.8313609803699138
216.5,18.971175388805314,17.704323020533444,14.89769855740805,0.8324274448054662
216.75,18.960717971228814,17.69339763162827,14.887449536289989,0.8334942207227288
217,18.95025170641905,17.682463321839304,14.877192454829302,0.8345618655232341
217.25,18.93977661562198,17.671519975116976,14.86692726613023,0.8356262720204725
217.5,18.929292710739198,17.660567537897926,14.856653920335892,0.8366904029064263
217.75,18.918799996387452,17.649605980174886,14.846372365326008,0.8377554177521572
218,18.908298471464388,17.638635477745662,14.836082552606847,0.8388177304854026
218.25,18.89778813180984,17.62765609595947,14.825784452623914,0.8398791770095333
218.5,18.88726897498767,17.616667800005107,14.81547805520472,0.8409414826522551
218.75,18.87674100240241,17.60567022854646,14.805163352519486,0.8420020324997771
219,18.866204216266144,17.594663005429425,14.794840307996232,0.8430606979151068
219.25,18.85565861122071,17.583646106842956,14.784508841683698,0.8441202924334643
219.5,18.84510416812686,17.572619397085507,14.774168858241712,0.845178647371262
219.75,18.834540856568616,17.5615826828484,14.76382026162229,0.8462346195100254
220,18.82396863808747,17.55053593776033,14.7534629489431,0.847291549727129
220.25,18.81338746706535,17.539479020765587,14.743096818720693,0.8483476801314751
220.5,18.80279729299856,17.528411657166654,14.732721770558399,0.849400926002601
220.75,18.79219806092087,17.51733382082932,14.722337691388166,0.8504551669831895
221,18.781589709480567,17.50624537955837,14.711944465892543,0.8515090192365624
221.25,18.77097217247017,17.4951459785502,14.701541981043409,0.8525595023799754
221.5,18.760345379468994,17.484035591788526,14.691130107539946,0.8536110238135246
221.75,18.749709253050685,17.472914199204457,14.680708712240081,0.8546625385418471
222,18.739063710822155,17.461781815444915,14.67027767638358,0.8557102132469079
222.25,18.728408669949097,17.45063840587901,14.65983689873188,0.856758923359759
222.5,18.717744050292854,17.439483917586728,14.649386291215224,0.857808473921254
222.75,18.70706977523462,17.428317791990697,14.638925769812888,0.8588531516048171
223,18.69638576913316,17.417140000721385,14.62845521880457,0.8598989191843223
223.25,18.685691949241114,17.405950510087465,14.61797450430595,0.8609457793167281
223.5,18.674988225719545,17.394748222410545,14.60748349716103,0.8619880536793889
223.75,18.664274502509407,17.383532996301295,14.596982005624769,0.8630308748197059
224,18.65355066436587,17.372304802707454,14.586469793313883,0.8640749003988969
224.25,18.642816576839973,17.361062495556542,14.575946634150945,0.8651144737317407
224.5,18.6320720930094,17.349805877713933,14.565412250853694,0.8661544577994582
224.75,18.62131704450966,17.33853491902494,14.554866328981241,0.8671957656960984
225,18.61055124324138,17.327249478295943,14.54430857907209,0.8682320835054483
225.25,18.599774493608603,17.315949507113423,14.533738742997725,0.8692692458267145
225.5,18.588986600313923,17.304634960731672,14.523156590975628,0.8703077435356954
225.75,18.578187372676958,17.293304422231014,14.512561913265928,0.8713411007047939
226,18.56737662191593,17.281957735260956,14.501954425908188,0.8723753239794814
226.25,18.55655414147229,17.27059485369017,14.49133379378883,0.8734109938592044
226.5,18.54571970563819,17.25921484030204,14.480699702536025,0.8744408063438277
226.75,18.534873079275695,17.247817652477806,14.470051814076514,0.8754721714768066
227,18.52401401430211,17.236403362692965,14.459389785412098,0.8765042982415835
227.25,18.513142254986416,17.224973010194393,14.448713326626512,0.8775310961279527
227.5,18.502257554507946,17.213526512917454,14.438022269568624,0.878559338971548
227.75,18.49135969712987,17.202063795008993,14.427316525177037,0.879589034154677
228,18.480448498850674,17.19058248798073,14.416596001181043,0.8806125598524136
228.25,18.46952378719145,17.179082437609647,14.40586044049168,0.8816373775350229
228.5,18.458585359095547,17.16756358097085,14.395109473248755,0.882663868242237
228.75,18.447632975759593,17.15602479592182,14.384342744138362,0.8836837572299912
229,18.43666637897786,17.144466010489143,14.373559866207385,0.8847053509045577
229.25,18.425685290283905,17.132887054246392,14.36276044197838,0.8857283139028407
229.5,18.414689417696838,17.121285930320727,14.351944098586563,0.8867447597582174
229.75,18.40367845995295,17.109662571890233,14.341110367036542,0.8877631515790982
230,18.39265208591387,17.098017025298322,14.330258729857904,0.8887816715655572
230.25,18.381609939633677,17.08634973034206,14.31938873395379,0.8897948771036316
230.5,18.370551664669655,17.07466057262401,14.308500028790853,0.8908099748296792
230.75,18.35947692435013,17.06294860137377,14.297592330167884,0.8918250817793728
231,18.348385402241103,17.051210346067393,14.286665305945018,0.8928345899182273
231.25,18.337276772208906,17.03944572512082,14.275718368478458,0.8938463635995789
231.5,18.32615064530152,17.027655508157352,14.264750808619823,0.8948557508461581
231.75,18.315006579717792,17.01584055114221,14.253762050272446,0.8958621135279157
232,18.303844134295097,17.004000695447083,14.242751710179869,0.8968705879150662
232.25,18.292662905806232,16.992135162076337,14.231719505603586,0.8978759741231975
232.5,18.281462527906044,16.980243188237534,14.220665134345696,0.898878454287505
232.75,18.270242647920295,16.96832461975355,14.209588235386427,0.8998831683206102
233,18.259002909615372,16.956378563203813,14.198488431874935,0.9008841252872573
233.25,18.247742951775304,16.94440427734327,14.187365317679115,0.901882664086491
233.5,18.236462402404133,16.932401590279966,14.176218439992583,0.9028835624980368
233.75,18.22516087426942,16.920366132421606,14.165047326677282,0.9038797642652512
234,18.21383795707097,16.908295299230204,14.153851234699097,0.9048745764042176
234.25,18.202493156769393,16.896189211796592,14.142629098046054,0.9058716350185411
234.5,18.191125867101952,16.884052598739892,14.131379863585984,0.9068606457546309
234.75,18.179735436151308,16.871885169094842,14.120102961211892,0.9078521502913913
235,18.16832128943446,16.85968603172626,14.10879815849062,0.9088450663559036
235.25,18.156882951197645,16.847448630716585,14.09746518365505,0.909829575857062
235.5,18.145419972832734,16.83517275295969,14.086103282025633,0.9108171733567457
235.75,18.13393181239948,16.822859521645398,14.074711414655303,0.9118019146922589
236,18.12241783214647,16.8105101881873,14.063288714895439,0.9127830353205201
236.25,18.11087738220532,16.798124419542408,14.051834597202049,0.9137670325745108
236.5,18.099309861061446,16.785699002894457,14.040348608012563,0.9147456365721922
236.75,18.087714708304794,16.773231952160046,14.028830115185661,0.9157226067696917
237,18.076091339036786,16.76072292443714,14.017278249838347,0.9167028505203305
237.25,18.064439107606447,16.74817321019786,14.005692112596337,0.9176730912918365
237.5,18.052757334928454,16.7355824337447,13.994070990841491,0.9186462356796408
237.75,18.041045363069358,16.722949245767776,13.98241431671864,0.9196198733197689
238,18.029302568471604,16.710269229357895,13.970721477591463,0.9205854293162797
238.25,18.017528323775633,16.69754196846897,13.958991556475326,0.9215545644152572
238.5,18.005721930789655,16.68476820374186,13.947223483052007,0.9225187953261657
238.75,17.99388262897187,16.671948298187477,13.935416339609752,0.9234805113768205
239,17.98200965694673,16.6590817348753,13.92356940847303,0.924445701295605
239.25,17.970102290381455,16.646161591632474,13.911682033814957,0.9254016303579006
239.5,17.958159817206106,16.633186188458073,13.899753133974981,0.9263592513022124
239.75,17.946181428349146,16.620156670821913,13.887781277840201,0.9273152051302881
240,17.934166199352127,16.607075386112733,13.875765187321944,0.9282653343339223
240.25,17.922113182490513,16.593941659086596,13.86370398964942,0.9292192384591798
240.5,17.910021497737194,16.580752332080255,13.851597025063377,0.9301658846171973
240.75,17.89789033081464,16.567505591832905,13.839443482533522,0.931111531278636
241,17.885718863512217,16.55420028237936,13.82724234926742,0.9320594286970184
241.25,17.87350623446109,16.540832153410083,13.814992523192222,0.9329967804283856
241.5,17.8612515312436,16.527400408760997,13.802692679762448,0.9339385577600773
241.75,17.84895375948842,16.513904813115246,13.790341385131034,0.9348738762762551
242,17.83661185979217,16.50034481991527,13.777937320526318,0.9358074643033303
242.25,17.824224757297902,16.486718651885234,13.765479297676416,0.936743364503296
242.5,17.81179138690796,16.473019185216398,13.75296611127401,0.9376683457518742
242.75,17.799310661803627,16.459245387141358,13.740396126749365,0.9385983027108858
243,17.786781380477066,16.44540352468217,13.727767497231202,0.939519156368309
243.25,17.774202257786424,16.431494538901973,13.715078973875931,0.9404405687346005
243.5,17.76157209819618,16.417515547429623,13.702329887451727,0.941363103858727
243.75,17.748889857493282,16.40345733688779,13.6895195229382,0.9422749788944296
244,17.736154535893032,16.389318691794355,13.67664646302487,0.9431920215341011
244.25,17.72336500269579,16.375094326067693,13.663708833687199,0.9440985017765936
244.5,17.710519962032993,16.360781946957236,13.65070450541841,0.9450071319999078
244.75,17.69761796008033,16.346385017626808,13.637631218463012,0.9459101270379647
245,17.68465743628624,16.33190572547821,13.624487135159251,0.9468100589964814
245.25,17.67163686641049,16.31734182502201,13.611271009408647,0.9477122402019996
245.5,17.658554855090756,16.302687843149243,13.59798174817678,0.9486024482515734
245.75,17.64541008603968,16.287942083736542,13.584617920753045,0.9494981624636193
246,17.632201208636737,16.273101863647703,13.571177840249025,0.9503826378841831
246.25,17.61892680271875,16.258165100231604,13.55765972006692,0.9512689994096971
246.5,17.60558538411049,16.243125040454583,13.544061686628174,0.9521500911177181
246.75,17.59217539783952,16.227975135490606,13.530381501344507,0.9530272033834317
247,17.578695146810162,16.212717722610428,13.516616422830896,0.9539021789635854
247.25,17.56514275239331,16.197357592369478,13.502763879634143,0.9547703333634703
247.5,17.551516290893378,16.181891354541097,13.488822066058452,0.9556419911559587
247.75,17.537813960673816,16.166308156814953,13.474789438993437,0.9564999804480987
248,17.524034035659405,16.150605368839873,13.460663774710712,0.957364458088666
248.25,17.51017466999845,16.134788761250608,13.446442387200449,0.9582135416518225
248.5,17.4962338842096,16.118855653767213,13.432123115422057,0.9590683355455812
248.75,17.482209740134792,16.10279927974793,13.417704186022835,0.959912003325706
249,17.468100369907955,16.086615356467572,13.40318349974417,0.960756720748243
249.25,17.453903857770644,16.07029723551483,13.388558534721032,0.9615932304621818
249.5,17.43961816124063,16.053839491664498,13.373826350358616,0.9624282765376522
249.75,17.425241062417456,16.037245172907575,13.358983672173826,0.963255873918406
250,17.410770182070824,16.0205147831825,13.344027556580105,0.9640812193115089
250.25,17.396203128003577,16.003638857881587,13.328955594208713,0.9649011596086124
250.5,17.381537576251436,15.986607705085008,13.31376508597089,0.9657163011280545
250.75,17.36677113417658,15.969427051724846,13.29845257993081,0.9665255031521875
251,17.351901225543617,15.952100884896565,13.28301491150346,0.9673307837665215
251.25,17.33692526382038,15.934613471099336,13.267449781891354,0.9681316283643631
251.5,17.32184079024075,15.916946129425474,13.2517543270169,0.9689263672686775
251.75,17.306645216759193,15.899103257618506,13.235924031640494,0.9697136099830099
252,17.291335543270595,15.88108522879658,13.21995416427617,0.9704992037926319
252.25,17.27590852769281,15.862887480572535,13.203840746028124,0.9712743178618456
252.5,17.26036092056946,15.844504485917868,13.187580094881271,0.9720499031420612
252.75,17.2446894922595,15.825918011357572,13.171168353880285,0.9728117242016225
253,17.228890928678503,15.807121731446353,13.154600621049674,0.9735750123919629
253.25,17.21296160770906,15.78813292624885,13.13787131499731,0.974323791068311
253.5,17.19689764695263,15.768945015131104,13.12097625916834,0.9750735649518868
253.75,17.180695321522986,15.749552920219696,13.103912282191846,0.9758116320229594
254,17.16435114328858,15.729946669478897,13.086676065894672,0.9765460999723458
254.25,17.147861697650058,15.71011506148349,13.069263706495677,0.9772736751486791
254.5,17.13122345851989,15.690045512618386,13.051670439189813,0.9779910188686334
254.75,17.11443262989112,15.669727534056603,13.033890578836155,0.9787076494994577
255,17.097485044873242,15.649165742084508,13.015917788562854,0.9794075916647604
255.25,17.08037619992928,15.628359219543224,12.997746245321373,0.9801057373890689
255.5,17.063101517227345,15.607313462523537,12.979371068765753,0.9807954315588747
255.75,17.045656562606926,15.586000872741065,12.960788273062603,0.9814755260019798
256,17.028037097968618,15.564403148818101,12.941992816862756,0.9821521815210882
256.25,17.01023867547558,15.542535887186995,12.922977808032407,0.9828132541304243
256.5,16.99225639467231,15.520378330227242,12.903736991920328,0.9834696440734386
256.75,16.974085233103462,15.497907776937033,12.884264165974887,0.9841204673546629
257,16.95571998887384,15.475144303705536,12.864551646834844,0.9847537055373414
257.25,16.937155078204253,15.452077757130766,12.844592682348543,0.9853830291108252
257.5,16.918384925222778,15.428698492191806,12.82438159689558,0.9860051979547
257.75,16.899404100768862,15.404974177083435,12.803912344502365,0.9866110421502997
258,16.880207089025696,15.380899388629233,12.783177014761323,0.9872097118728811
258.25,16.86078788340404,15.356469371313105,12.762166596972559,0.987801404507543
258.5,16.84113999239786,15.331661842381918,12.740872303714173,0.9883770799949694
258.75,16.821256632210467,15.306502554080769,12.719284934828481,0.9889417978206307
259,16.80113077883532,15.280977806226849,12.697396904400401,0.9894995088313491
259.25,16.78075562569667,15.25504064930571,12.675201707819847,0.9900463914838858
259.5,16.76012452977418,15.228721953779022,12.652690412445404,0.9905754846197257
259.75,16.739230443648026,15.20200980340802,12.629854615597951,0.9910950915439936
260,16.71806629024429,15.174880033654913,12.60668733515228,0.9916045633743493
260.25,16.696625153970466,15.147298103674967,12.583180471923134,0.992101576116926
260.5,16.67489986668965,15.119274847418316,12.559323562815617,0.9925838523934244
260.75,16.65288262988484,15.090801962104434,12.535106136739682,0.9930512253881986
261,16.6305653297871,15.061883532715251,12.510518833167287,0.9935060095285655
261.25,16.60793987650747,15.032516457116499,12.48555343356627,0.9939482946882555
261.5,16.584998425439338,15.002691146219123,12.46020274260971,0.9943774449398927
261.75,16.561733446917252,14.972393260741756,12.434459754356578,0.994792974262687
262,16.53813758947095,14.941546266369897,12.408316632971358,0.995192170889849
262.25,16.51420325701039,14.910200279965101,12.381761284465426,0.9955751513862757
262.5,16.489921855098242,14.878372321532769,12.354782239567044,0.9959427614787333
262.75,16.465284578928404,14.846036392924587,12.32737224993118,0.9962955826867937
263,16.44028328595061,14.8132031462203,12.299524826043267,0.9966328116110935
263.25,16.41491031450681,14.779856874448381,12.271233858594965,0.9969547006615959
263.5,16.389158381568674,14.745986065981864,12.242493381301978,0.9972604620028388
263.75,16.363020417710672,14.711590823370393,12.213296807960246,0.9975499946266384
264,16.336489381819533,14.6766904184553,12.183637780978652,0.9978231380322184
264.25,16.30955839195513,14.641259714923372,12.153511691585496,0.9980802238936386
264.5,16.282221030144402,14.605300617372293,12.122914048709706,0.9983202507327937
264.75,16.254471141278135,14.568874308710582,12.091840307821766,0.998543765141524
265,16.22630291776109,14.53193218830546,12.060289819207366,0.998751472043421
265.25,16.197711602176906,14.494511968087243,12.02826249721631,0.998942237314545
265.5,16.168693136727175,14.456606797081601,11.995758727933227,0.9991169915342666
265.75,16.1392441223222,14.418201069645054,11.962779911817055,0.9992740422576755
266,16.10936173867373,14.379373254436027,11.929326756996531,0.9994148161888652
266.25,16.079043579857263,14.340123190194632,11.895403697247927,0.9995399644335281
266.5,16.048288482314145,14.300441576066058,11.861018444273348,0.9996494263879921
266.75,16.017096648404824,14.260348028955077,11.826178242088137,0.9997435938455678
267,15.98546907026357,14.219861865419949,11.790890363965037,0.9998227997430774
267.25,15.953407386261153,14.178975421318324,11.755163171273216,0.9998870484794629
267.5,15.920913931952004,14.137754280459406,11.719005039764392,0.9999351200278277
267.75,15.887991650455545,14.096229920987435,11.682427115098818,0.9999697286456474
268,15.854644694282284,14.0543970190993,11.645444279258154,0.9999910165251915
268.25,15.820878758235432,14.012276032440276,11.608071795466158,0.9999994456911675
268.5,15.786700622052523,13.970813027072374,11.570328720426692,1
268.75,15.752120753333697,13.929914176876775,11.532286834039862,1
269,15.717164393268733,13.889440309006277,11.49405248081,1
269.25,15.681871286221183,13.849301966884624,11.455718206894295,1
269.5,15.646286563962443,13.809436803145665,11.417353068870321,1
269.75,15.61045403971164,13.769799458714902,11.379006356099586,1
270,15.574413167675132,13.730356035884464,11.340712650908713,1
270.25,15.538198169573366,13.691080732432773,11.302495929901212,1
270.5,15.501838180195247,13.651953637413541,11.264372564492202,1
270.75,15.465357797047481,13.612959216156925,11.226353458131152,1
271,15.428777739118404,13.574085233609924,11.188445565374238,1
271.25,15.392115484131766,13.535321970620737,11.150652979291872,1
271.5,15.355385833498392,13.496661643273585,11.112977717730814,1
271.75,15.318601391506323,13.458097966904496,11.07542029756362,1
272,15.281772961810795,13.419625825414975,11.037980157724334,1
272.25,15.244909870762957,13.381241018483214,11.00065597290648,1
272.5,15.208020228852712,13.342940067132622,10.96344588719139,1
272.75,15.171111141146616,13.304720063444782,10.926347688397446,1
273,15.134188876355381,13.266578553915132,10.889358938154443,1
273.25,15.09725900268266,13.228513448595825,10.852477068686731,1
273.5,15.060326497168859,13.190522950092955,10.815699454443966,1
273.75,15.023395833966967,13.152605497904512,10.77902346467058,1
274,14.986471055904657,13.114759724645367,10.742446501508123,1
274.25,14.94955583279465,13.076984421505445,10.705966027116364,1
274.5,14.9126535092323,13.039278510894823,10.669579582469481,1
274.75,14.87576714404091,13.001641024694003,10.633284799857671,1
275,14.838899543065404,12.964071086884168,10.597079410648927,1
275.25,14.802053286652402,12.926567899606784,10.560961249501966,1
275.5,14.76523075286871,12.889130731913944,10.524928255945143,1
275.75,14.728434137286314,12.8517589106349,10.488978474019115,1
276,14.691665469986134,12.814451812911209,10.453110050519621,1
276.25,14.654926630295215,12.777208860051623,10.41732123224836,1
276.5,14.618219359664419,12.740029512434186,10.381610362582695,1
276.75,14.581545273009416,12.702913265242675,10.345975877599635,1
277,14.544905868771766,12.665859644870583,10.310416301931506,1
277.25,14.508302537905191,12.628868205861945,10.27493024448604,1
277.5,14.471736571951654,12.591938528286246,10.239516394129279,1
277.75,14.435209170339872,12.555070215466523,10.204173515403365,1
278,14.398721447013987,12.51826289199681,10.168900444331074,1
278.25,14.362274436480153,12.481516201998327,10.133696084343542,1
278.5,14.325869099343372,12.444829807574221,10.09855940235593,1
278.75,14.28950632739428,12.408203387430847,10.063489425006853,1
279,14.253186948295914,12.37163663563981,10.028485235070804,1
279.25,14.216911729912445,12.335129260520135,9.99354596804771,1
279.5,14.180681384315566,12.298680983623782,9.95867080893019,1
279.75,14.14449657149916,12.262291538810796,9.923858989146268,1
280,14.10835790282857,12.225960671402925,9.8891097836735,1
280.25,14.072265944247574,12.189688137406382,9.854422508319074,1
280.5,14.03622121926314,12.153473702796,9.819796517159503,1
280.75,14.00022421172596,12.117317142854317,9.785231200133087,1
281,13.964275368422554,12.081218241560034,9.750725980777906,1
281.25,13.928375101493295,12.045176791021131,9.716280314108024,1
281.5,13.892523790689218,12.00919259094857,9.681893684620627,1
281.75,13.856721785479241,11.973265448167073,9.647565604426887,1
282,13.820969407018458,11.93739517615982,9.613295611499568,1
282.25,13.785266949987225,11.901581594644346,9.5790832680306,1
282.5,13.749614684309915,11.865824529177216,9.54492815889216,1
282.75,13.714012856761586,11.830123810785238,9.510829890195017,1
283,13.678461692470151,11.794479275621303,9.476788087938269,1
283.25,13.642961396320969,11.758890764642997,9.442802396744868,1
283.5,13.60751215427045,11.723358123312444,9.408872478677608,1
283.75,13.572114134574633,11.687881201315813,9.374998012130606,1
284,13.536767488938347,11.65245985230117,9.34117869079152,1
284.25,13.50147235359015,11.617093933633436,9.307414222670069,1
284.5,13.466228850287955,11.581783306165232,9.273704329188686,1
284.75,13.431037087259755,11.546527834022633,9.24004874433134,1
285,13.395897160083779,11.511327384404744,9.206447213846872,1
285.25,13.360809152511912,11.476181827396264,9.172899494503362,1
285.5,13.325773137240128,11.441091035792123,9.139405353390256,1
285.75,13.290789176629316,11.406054884933445,9.105964567265257,1
286,13.25585732337971,11.37107325255405,9.072576921943067,1
286.25,13.220977621161946,11.33614601863685,9.039242211723352,1
286.5,13.18615010520752,11.30127306527948,9.005960238855355,1
286.75,13.151374802861255,11.26645427656855,8.97273081303691,1
287,13.116651734098243,11.231689538461982,8.939553750945556,1
287.25,13.081980912007552,11.196978738678897,8.906428875799746,1
287.5,13.047362343244808,11.162321766596564,8.873356016948206,1
287.75,13.012796028455698,11.127718513153962,8.840335009485647,1
288,12.978281962672218,11.093168870761518,8.80736569389313,1
288.25,12.94382013568346,11.058672733216639,8.77444791570152,1
288.5,12.909410532382537,11.02422999562463,8.741581525176501,1
288.75,12.875053133091226,10.989840554324713,8.708766377023835,1
289,12.840747913863707,10.955504306820748,8.67600233011352,1
289.25,12.806494846770784,10.921221151716402,8.64328924722163,1
289.5,12.772293900165831,10.88699098865446,8.61062699478874,1
289.75,12.738145038933625,10.85281371826003,8.57801544269384,1
290,12.704048224723174,10.818689242087343,8.545454464042729,1
290.25,12.67000341616557,10.784617462569994,8.512943934970023,1
290.5,12.636010569077854,10.750598282974327,8.480483734453818,1
290.75,12.602069636653706,10.71663160735582,8.44807374414227,1
291,12.568180569641935,10.682717340518233,8.415713848191276,1
291.25,12.534343316513436,10.648855387975365,8.383403933112568,1
291.5,12.500557823617427,10.615045655915273,8.351143887631554,1
291.75,12.466824035327612,10.581288051166716,8.318933602554251,1
292,12.433141894178963,10.547582481167801,8.286772970642764,1
292.25,12.399511340995659,10.51392885393657,8.254661886498736,1
292.5,12.365932315010838,10.480327078043489,8.222600246454274,1
292.75,12.332404753978581,10.446777062585669,8.190587948469839,1
293,12.29892859427873,10.41327871716273,8.158624892038713,1
293.25,12.265503771014917,10.379831951854186,8.126710978097549,1
293.5,12.232130218106317,10.346436677198296,8.094846108942669,1
293.75,12.198807868373448,10.3130928041722,8.063030188151709,1
294,12.165536653618474,10.279800244173364,8.031263120510284,1
294.25,12.132316504700302,10.246558909002161,7.999544811943348,1
294.5,12.09914735160486,10.213368710845579,7.96787516945093,1
294.75,12.066029123510827,10.180229562261932,7.936254101047999,1
295,12.032961748851118,10.147141376166548,7.904681515708158,1
295.25,11.999945155370435,10.11410406581836,7.873157323310943,1
295.5,11.966979270179051,10.08111754480733,7.8416814345924895,1
295.75,11.934064019803152,10.048181727042666,7.810253761099347,1
296,11.901199330231929,10.015296526741768,7.778874215145245,1
296.25,11.868385126961607,9.982461858419887,7.747542709770615,1
296.5,11.835621335036647,9.94967763688041,7.716259158704691,1
296.75,11.802907879088261,9.91694377720575,7.685023476330042,1
297,11.770244683370459,9.88426019474882,7.653835577649345,1
297.25,11.73763167179374,9.851626805125004,7.622695378254288,1
297.5,11.705068767956611,9.819043524204668,7.591602794296443,1
297.75,11.672555895175067,9.786510268106094,7.560557742460004,1
298,11.640092976510141,9.754026953188864,7.529560139936247,1
298.25,11.60767993479369,9.721593496047667,7.498609904399621,1
298.5,11.575316692652475,9.68920981350645,7.467706953985351,1
298.75,11.543003172530724,9.656875822612959,7.436851207268465,1
299,11.51073929671116,9.624591440633585,7.4060425832441545,1
299.25,11.47852498733472,9.592356585048556,7.3752810013093715,1
299.5,11.446360166418968,9.560171173547378,7.344566381245597,1
299.75,11.414244755875284,9.528035124024585,7.313898643202692,1
300,11.382178677524973,9.495948354575722,7.283277707683776,1
300.25,11.350161853114278,9.463910783493585,7.252703495531055,1
300.5,11.318194204328446,9.431922329264665,7.222175927912547,1
300.75,11.28627565280485,9.399982910565818,7.1916949263096335,1
301,11.254406120145255,9.368092446261116,7.161260412505405,1
301.25,11.22258552792728,9.336250855398909,7.130872308573734,1
