temperature_C,dsc_raw_mW_per_mg,exothermic_power_raw_W_per_kg,endpoint_linear_baseline_W_per_kg,exothermic_power_corrected_W_per_kg,solidification_progress_raw,solidification_progress_corrected,normalized_capacity_weight_per_C
19.924,-3.61624,3616.24,402.17161764705884,3214.0683823529407,0.5488273537602832,0.5584374371686628,0.15766476192749462
19.956,-3.63168,3631.68,402.1624197860963,3229.517580213904,0.544225183761746,0.553380039125358,0.1584226157790472
19.99,-3.64639,3646.39,402.15264705882356,3244.237352941176,0.5393150374557946,0.5479813949612862,0.1591446879898983
20.023,-3.66036,3660.3599999999997,402.1431617647059,3258.216838235294,0.5345305273566263,0.5427183052551625,0.1598304457145527
20.057,-3.67359,3673.5899999999997,402.1333890374332,3271.4566109625666,0.5295826816364653,0.5372730290864172,0.1604799171528335
20.089,-3.68606,3686.06,402.1241911764706,3283.9358088235294,0.5249095670836371,0.532127877149356,0.1610920789134848
20.123,-3.69778,3697.7799999999997,402.1144184491979,3295.665581550802,0.519928063099787,0.5266409646828139,0.1616674779419134
20.154,-3.70873,3708.73,402.1055080213904,3306.6244919786095,0.5153721587783066,0.5216209403036852,0.16220506264704035
20.188,-3.71891,3718.9100000000003,402.0957352941177,3316.8142647058826,0.5103611051462397,0.516097470639004,0.162704917628335
20.222,-3.72833,3728.33,402.08596256684496,3326.244037433155,0.5053368283839198,0.5105576396900809,0.16316749113182324
20.256,-3.73697,3736.97,402.0761898395722,3334.8938101604276,0.500300367451582,0.5050027317057183,0.1635918020659839
20.287,-3.74486,3744.86,402.06727941176473,3342.792720588235,0.4956981321707843,0.4999253799372862,0.16397927976836407
20.322,-3.75197,3751.9700000000003,402.0572192513369,3349.9127807486634,0.49049164269753415,0.4941799928935712,0.16432855130106291
20.354,-3.75833,3758.33,402.04802139037434,3356.2819786096256,0.4857228707822792,0.4889164802391225,0.16464098960198126
20.388,-3.76394,3763.94,402.0382486631016,3361.9017513368985,0.4806479750677734,0.483314000107987,0.164916665170677
20.421,-3.76879,3768.79,402.02876336898396,3366.761236631016,0.47571549171206756,0.47786781688750385,0.16515504516165475
20.455,-3.7729,3772.9,402.01899064171124,3370.881009358289,0.4706274943042203,0.4722491097590295,0.16535713886625894
20.489,-3.77628,3776.2799999999997,402.0092179144385,3374.270782085561,0.46553444377159753,0.466624140211887,0.16552342273033854
20.521,-3.77892,3778.9199999999996,402.00002005347596,3376.9199799465237,0.4607371619620647,0.46132531140006855,0.16565337800830984
20.555,-3.78085,3780.85,401.99024732620325,3378.8597526737967,0.4556369668912091,0.4556914789173967,0.16574853273710097
20.588,-3.78206,3782.06,401.9807620320856,3380.079237967914,0.4506847214641586,0.4502207902850593,0.16580835407121658
20.622,-3.78257,3782.57,401.97098930481286,3380.599010695187,0.44558124759671996,0.4445828727937147,0.16583385130200104
20.654,-3.78238,3782.3799999999997,401.9617914438503,3380.4182085561492,0.44077777488586856,0.4392763314588072,0.1658249821297196
20.687,-3.7815,3781.5,401.95230614973264,3379.5476938502675,0.43582489429615395,0.43380481164356877,0.16578227939986767
20.72,-3.77995,3779.95,401.94282085561497,3378.0071791443847,0.43087360488713455,0.4283352433167544,0.1657067101040548
20.753,-3.77773,3777.73,401.93333556149736,3375.796664438503,0.4259247841000155,0.42286871107503965,0.1655982742422811
20.787,-3.77485,3774.85,401.92356283422464,3372.9264371657755,0.4208294397590841,0.4172407633130973,0.16545747646021863
20.818,-3.77132,3771.3199999999997,401.91465240641713,3369.4053475935825,0.4161876275541954,0.41211425878895175,0.1652847509039818
20.853,-3.76715,3767.15,401.9045922459893,3365.2454077540106,0.41095221942843935,0.4063328636288046,0.16508068681871219
20.885,-3.76234,3762.34,401.89539438502675,3360.4446056149736,0.4061712625494608,0.4010540496716248,0.16484518550502883
20.917,-3.75691,3756.91,401.8861965240642,3355.023803475936,0.4013968077042774,0.3957832583778773,0.1645792703541876
20.952,-3.75086,3750.8599999999997,401.87613636363636,3348.9838636363634,0.3961827204870691,0.3900281689325253,0.1642829836659232
20.986,-3.7442,3744.2000000000003,401.86636363636364,3342.3336363636367,0.39112618198553173,0.38444809329723684,0.1639567595863501
21.019,-3.73695,3736.9500000000003,401.856878342246,3335.093121657754,0.3862274735681931,0.3790433807071471,0.16360157920698934
21.051,-3.72909,3729.0899999999997,401.8476804812834,3327.242319518716,0.3814868051701038,0.3738142920568542,0.16321646143631977
21.083,-3.72065,3720.65,401.83848262032086,3318.811517379679,0.3767564866890909,0.3685979824016885,0.16280289201153486
21.117,-3.71163,3711.63,401.82870989304814,3309.801290106952,0.3717423026833311,0.3630701979522402,0.16236089913245766
21.15,-3.70204,3702.0400000000004,401.8192245989305,3300.22077540107,0.3668877806335966,0.3577200427543107,0.16189093104511412
21.184,-3.69187,3691.8700000000003,401.80945187165776,3290.060548128343,0.3618994829292545,0.3522242239946827,0.16139252540356674
21.218,-3.68115,3681.15,401.79967914438504,3279.350320855615,0.35692527865302387,0.34674580968715407,0.16086713974518577
21.248,-3.66986,3669.8599999999997,401.79105614973264,3268.068943850267,0.35254937697007355,0.34192809654229406,0.1603137365788037
21.284,-3.65802,3658.02,401.78070855614976,3256.23929144385,0.3473148175137069,0.3361672473999649,0.15973343799505757
21.316,-3.64564,3645.6400000000003,401.7715106951872,3243.868489304813,0.34267725460855386,0.3310654868953945,0.1591265935405922
21.348,-3.6327,3632.7,401.7623128342246,3230.937687165775,0.3380557689979023,0.32598358494236845,0.15849227852353256
21.381,-3.61923,3619.23,401.752827540107,3217.477172459893,0.33330715541136086,0.3207642346984923,0.15783197868107224
21.413,-3.60522,3605.2200000000003,401.7436296791444,3203.476370320856,0.32871988802348506,0.3157246002353131,0.15714517526762736
21.445,-3.59068,3590.68,401.73443181818186,3188.945568181818,0.3241507488645989,0.3107073594641691,0.1564323729288701
21.479,-3.57561,3575.61,401.7246590909091,3173.885340909091,0.31931601488005673,0.3054012179266799,0.15569359986462367
21.513,-3.56001,3560.01,401.71488636363637,3158.295113636364,0.3145019723957612,0.3001206366551048,0.15492882787506487
21.546,-3.54389,3543.8900000000003,401.70540106951876,3142.1845989304816,0.3098502898702228,0.2950210251939669,0.15413853340604278
21.579,-3.52725,3527.25,401.6959157754011,3125.554084224599,0.3052200588177531,0.2899479143385687,0.15332273055746892
21.612,-3.51009,3510.09,401.6864304812834,3108.4035695187167,0.3006119602374982,0.28490214586543666,0.15248141932934334
21.645,-3.49242,3492.42,401.6769451871658,3090.743054812834,0.2960266685805335,0.27988455345708974,0.15161509026742662
21.679,-3.47423,3474.23,401.66717245989304,3072.562827540107,0.2913266216227059,0.2747448013848039,0.15072326692586976
21.711,-3.45553,3455.53,401.6579745989305,3053.8720254010695,0.28692647184607156,0.26993632675317875,0.14980639755069863
21.743,-3.43632,3436.3199999999997,401.6487767379679,3034.6712232620316,0.2825503935636927,0.26515759222689983,0.14886451034173634
21.777,-3.41661,3416.61,401.6390040106952,3014.970995989305,0.27792706774730913,0.2601126274423323,0.14789812404456673
21.811,-3.39639,3396.39,401.6292312834225,2994.7607687165773,0.2733306806855679,0.2551009450950435,0.14690671991360593
21.843,-3.37568,3375.68,401.6200334224599,2974.05996657754,0.26903065841959445,0.250416177562977,0.14589125084055213
21.876,-3.35447,3354.4700000000003,401.61054812834226,2952.859451871658,0.2646237099618099,0.24561892599254798,0.14485126857937938
21.909,-3.33276,3332.7599999999998,401.6010628342246,2931.158937165775,0.2602448658148967,0.24085639853699065,0.1437867590301761
21.941,-3.31056,3310.56,401.59186497326203,2908.968135026738,0.25602659519454185,0.23627263921428718,0.14269819863879135
21.974,-3.28788,3287.88,401.5823796791444,2886.2976203208555,0.25170589134963733,0.23158194818525862,0.14158610615080885
22.007,-3.26471,3264.71,401.57289438502676,2863.1371056149733,0.24741521039973358,0.2269283528145809,0.14044997692055647
22.041,-3.24107,3241.07,401.56312165775404,2839.506878342246,0.24302608915820492,0.22217275950256068,0.13929080613946698
22.074,-3.21695,3216.9500000000003,401.5536363636364,2815.3963636363637,0.2387973332940203,0.217595677962737,0.1381080750619566
22.106,-3.19235,3192.35,401.5444385026738,2790.805561497326,0.23472765700459866,0.2131955202227373,0.13690178368802536
22.14,-3.1673,3167.3,401.5346657754011,2765.765334224599,0.23043712229489624,0.20856174131881128,0.1356734459546898
22.173,-3.14178,3141.7799999999997,401.5251804812834,2740.2548195187164,0.2263058933659665,0.20410516582579277,0.134422038470694
22.206,-3.1158,3115.8,401.5156951871658,2714.2843048128343,0.22220838699085396,0.19969025910397795,0.1331480658817101
22.239,-3.08938,3089.3799999999997,401.50620989304815,2687.8737901069517,0.2181451924957423,0.19531774961382178,0.13185250927925934
22.273,-3.06251,3062.51,401.49643716577543,2661.013562834225,0.21399482296671613,0.19085716378837714,0.13053489221749273
22.306,-3.03521,3035.21,401.48695187165777,2633.7230481283423,0.21000199401788106,0.18657160130158457,0.12919616758810826
22.338,-3.00749,3007.4900000000002,401.4777540106952,2606.012245989305,0.20616509561804205,0.18245907340518497,0.12783682593686663
22.371,-2.97934,2979.34,401.46826871657754,2577.8717312834224,0.20224487820304896,0.17826323509608277,0.12645640491783028
22.403,-2.95078,2950.7799999999997,401.459070855615,2549.3209291443845,0.19847946407710307,0.17423903889863432,0.12505585742269734
22.437,-2.92181,2921.81,401.44929812834226,2520.3607018716575,0.1945175241541743,0.17001129048467772,0.12363522575120253
22.468,-2.89246,2892.46,401.44038770053476,2491.0196122994653,0.1909410410576479,0.16620090786439765,0.12219591104106983
22.502,-2.86272,2862.72,401.43061497326204,2461.289385026738,0.18705831173282889,0.16207103975181744,0.12073750734600802
22.536,-2.83261,2832.6099999999997,401.4208422459893,2431.1891577540105,0.18321596018074474,0.15799106591815235,0.11926095345780363
22.568,-2.80213,2802.13,401.41164438502676,2400.7183556149735,0.17963810179136433,0.15419863112400137,0.11776622117663355
22.601,-2.77131,2771.31,401.4021590909091,2369.9078409090907,0.17598857498846213,0.15033728387133521,0.11625482443951424
22.633,-2.74015,2740.1499999999996,401.39296122994654,2338.757038770053,0.17248899499031947,0.14664157891955704,0.1147267350466226
22.668,-2.70866,2708.66,401.3829010695187,2307.2770989304813,0.1687048392996155,0.1426531673072322,0.11318249994336559
22.701,-2.67686,2676.86,401.3734157754011,2275.486584224599,0.1651783638037695,0.1389438760677584,0.11162302972170648
22.733,-2.64476,2644.76,401.36421791443854,2243.3957820855617,0.16179932541653344,0.13539712632777404,0.11004882902731751
22.766,-2.61238,2612.38,401.3547326203209,2211.0252673796795,0.15835691402668997,0.13179171568082307,0.10846090715154301
22.799,-2.57973,2579.73,401.3452473262032,2178.384752673797,0.15495708472761818,0.12823892499390865,0.106859740540232
22.833,-2.54683,2546.83,401.3354745989305,2145.4945254010695,0.15149845357317226,0.12463312189018294,0.10524632438481733
22.867,-2.51369,2513.69,401.32570187165777,2112.3642981283424,0.14808437627188278,0.12108237507841128,0.10362113513114803
22.899,-2.48032,2480.3199999999997,401.3165040106952,2079.0034959893046,0.14491335851859702,0.11779268275431033,0.10198463512516151
22.932,-2.44676,2446.7599999999998,401.30701871657755,2045.452981283422,0.14168707268434683,0.11445434559872643,0.10033882884963498
22.966,-2.413,2413.0,401.2972459893048,2011.7027540106951,0.1384084380172149,0.11107097067038266,0.09868322575880784
